Month,Year,Predicted Prices,Location
9,2024,182.2,"St. John's, Newfoundland and Labrador"
10,2024,183.0,"St. John's, Newfoundland and Labrador"
11,2024,183.8,"St. John's, Newfoundland and Labrador"
12,2024,184.5,"St. John's, Newfoundland and Labrador"
1,2025,182.2,"St. John's, Newfoundland and Labrador"
2,2025,183.0,"St. John's, Newfoundland and Labrador"
3,2025,183.8,"St. John's, Newfoundland and Labrador"
4,2025,184.6,"St. John's, Newfoundland and Labrador"
5,2025,185.3,"St. John's, Newfoundland and Labrador"
6,2025,186.1,"St. John's, Newfoundland and Labrador"
7,2025,186.9,"St. John's, Newfoundland and Labrador"
8,2025,187.7,"St. John's, Newfoundland and Labrador"
9,2025,188.5,"St. John's, Newfoundland and Labrador"
10,2025,189.3,"St. John's, Newfoundland and Labrador"
11,2025,190.1,"St. John's, Newfoundland and Labrador"
12,2025,190.9,"St. John's, Newfoundland and Labrador"
1,2026,188.5,"St. John's, Newfoundland and Labrador"
2,2026,189.3,"St. John's, Newfoundland and Labrador"
3,2026,190.1,"St. John's, Newfoundland and Labrador"
4,2026,190.9,"St. John's, Newfoundland and Labrador"
5,2026,191.7,"St. John's, Newfoundland and Labrador"
6,2026,192.5,"St. John's, Newfoundland and Labrador"
7,2026,193.3,"St. John's, Newfoundland and Labrador"
8,2026,194.1,"St. John's, Newfoundland and Labrador"
9,2026,194.8,"St. John's, Newfoundland and Labrador"
10,2026,195.6,"St. John's, Newfoundland and Labrador"
11,2026,196.4,"St. John's, Newfoundland and Labrador"
12,2026,197.2,"St. John's, Newfoundland and Labrador"
1,2027,194.9,"St. John's, Newfoundland and Labrador"
2,2027,195.6,"St. John's, Newfoundland and Labrador"
3,2027,196.4,"St. John's, Newfoundland and Labrador"
4,2027,197.2,"St. John's, Newfoundland and Labrador"
5,2027,198.0,"St. John's, Newfoundland and Labrador"
6,2027,198.8,"St. John's, Newfoundland and Labrador"
7,2027,199.6,"St. John's, Newfoundland and Labrador"
8,2027,200.4,"St. John's, Newfoundland and Labrador"
9,2027,201.2,"St. John's, Newfoundland and Labrador"
10,2027,202.0,"St. John's, Newfoundland and Labrador"
11,2027,202.8,"St. John's, Newfoundland and Labrador"
12,2027,203.6,"St. John's, Newfoundland and Labrador"
1,2028,201.2,"St. John's, Newfoundland and Labrador"
2,2028,202.0,"St. John's, Newfoundland and Labrador"
3,2028,202.8,"St. John's, Newfoundland and Labrador"
4,2028,203.6,"St. John's, Newfoundland and Labrador"
5,2028,204.4,"St. John's, Newfoundland and Labrador"
6,2028,205.1,"St. John's, Newfoundland and Labrador"
7,2028,205.9,"St. John's, Newfoundland and Labrador"
8,2028,206.7,"St. John's, Newfoundland and Labrador"
9,2028,207.5,"St. John's, Newfoundland and Labrador"
10,2028,208.3,"St. John's, Newfoundland and Labrador"
11,2028,209.1,"St. John's, Newfoundland and Labrador"
12,2028,209.9,"St. John's, Newfoundland and Labrador"
1,2024,147.2,"Toronto, Ontario"
2,2024,147.5,"Toronto, Ontario"
3,2024,147.8,"Toronto, Ontario"
4,2024,148.0,"Toronto, Ontario"
5,2024,148.3,"Toronto, Ontario"
6,2024,148.6,"Toronto, Ontario"
7,2024,148.8,"Toronto, Ontario"
8,2024,149.1,"Toronto, Ontario"
9,2024,149.4,"Toronto, Ontario"
10,2024,149.6,"Toronto, Ontario"
11,2024,149.9,"Toronto, Ontario"
12,2024,150.2,"Toronto, Ontario"
1,2025,150.6,"Toronto, Ontario"
2,2025,150.8,"Toronto, Ontario"
3,2025,151.1,"Toronto, Ontario"
4,2025,151.4,"Toronto, Ontario"
5,2025,151.6,"Toronto, Ontario"
6,2025,151.9,"Toronto, Ontario"
7,2025,152.2,"Toronto, Ontario"
8,2025,152.4,"Toronto, Ontario"
9,2025,152.7,"Toronto, Ontario"
10,2025,152.9,"Toronto, Ontario"
11,2025,153.2,"Toronto, Ontario"
12,2025,153.5,"Toronto, Ontario"
1,2026,153.9,"Toronto, Ontario"
2,2026,154.1,"Toronto, Ontario"
3,2026,154.4,"Toronto, Ontario"
4,2026,154.7,"Toronto, Ontario"
5,2026,154.9,"Toronto, Ontario"
6,2026,155.2,"Toronto, Ontario"
7,2026,155.5,"Toronto, Ontario"
8,2026,155.7,"Toronto, Ontario"
9,2026,156.0,"Toronto, Ontario"
10,2026,156.3,"Toronto, Ontario"
11,2026,156.5,"Toronto, Ontario"
12,2026,156.8,"Toronto, Ontario"
1,2027,157.2,"Toronto, Ontario"
2,2027,157.5,"Toronto, Ontario"
3,2027,157.7,"Toronto, Ontario"
4,2027,158.0,"Toronto, Ontario"
5,2027,158.3,"Toronto, Ontario"
6,2027,158.5,"Toronto, Ontario"
7,2027,158.8,"Toronto, Ontario"
8,2027,159.0,"Toronto, Ontario"
9,2027,159.3,"Toronto, Ontario"
10,2027,159.6,"Toronto, Ontario"
11,2027,159.8,"Toronto, Ontario"
12,2027,160.1,"Toronto, Ontario"
1,2028,160.5,"Toronto, Ontario"
2,2028,160.8,"Toronto, Ontario"
3,2028,161.0,"Toronto, Ontario"
4,2028,161.3,"Toronto, Ontario"
5,2028,161.6,"Toronto, Ontario"
6,2028,161.8,"Toronto, Ontario"
7,2028,162.1,"Toronto, Ontario"
8,2028,162.4,"Toronto, Ontario"
9,2028,162.6,"Toronto, Ontario"
10,2028,162.9,"Toronto, Ontario"
11,2028,163.2,"Toronto, Ontario"
12,2028,163.4,"Toronto, Ontario"
1,2024,165.5,"Vancouver, British Columbia"
2,2024,166.1,"Vancouver, British Columbia"
3,2024,166.7,"Vancouver, British Columbia"
4,2024,167.2,"Vancouver, British Columbia"
5,2024,167.8,"Vancouver, British Columbia"
6,2024,168.4,"Vancouver, British Columbia"
7,2024,168.9,"Vancouver, British Columbia"
8,2024,169.5,"Vancouver, British Columbia"
9,2024,170.1,"Vancouver, British Columbia"
10,2024,170.6,"Vancouver, British Columbia"
11,2024,171.2,"Vancouver, British Columbia"
12,2024,171.8,"Vancouver, British Columbia"
1,2025,169.5,"Vancouver, British Columbia"
2,2025,170.1,"Vancouver, British Columbia"
3,2025,170.6,"Vancouver, British Columbia"
4,2025,171.2,"Vancouver, British Columbia"
5,2025,171.8,"Vancouver, British Columbia"
6,2025,172.3,"Vancouver, British Columbia"
7,2025,172.9,"Vancouver, British Columbia"
8,2025,173.5,"Vancouver, British Columbia"
9,2025,174.0,"Vancouver, British Columbia"
10,2025,174.6,"Vancouver, British Columbia"
11,2025,175.2,"Vancouver, British Columbia"
12,2025,175.7,"Vancouver, British Columbia"
1,2026,173.5,"Vancouver, British Columbia"
2,2026,174.1,"Vancouver, British Columbia"
3,2026,174.6,"Vancouver, British Columbia"
4,2026,175.2,"Vancouver, British Columbia"
5,2026,175.8,"Vancouver, British Columbia"
6,2026,176.3,"Vancouver, British Columbia"
7,2026,176.9,"Vancouver, British Columbia"
8,2026,177.5,"Vancouver, British Columbia"
9,2026,178.0,"Vancouver, British Columbia"
10,2026,178.6,"Vancouver, British Columbia"
11,2026,179.2,"Vancouver, British Columbia"
12,2026,179.7,"Vancouver, British Columbia"
1,2027,177.5,"Vancouver, British Columbia"
2,2027,178.0,"Vancouver, British Columbia"
3,2027,178.6,"Vancouver, British Columbia"
4,2027,179.2,"Vancouver, British Columbia"
5,2027,179.7,"Vancouver, British Columbia"
6,2027,180.3,"Vancouver, British Columbia"
7,2027,180.9,"Vancouver, British Columbia"
8,2027,181.4,"Vancouver, British Columbia"
9,2027,182.0,"Vancouver, British Columbia"
10,2027,182.6,"Vancouver, British Columbia"
11,2027,183.1,"Vancouver, British Columbia"
12,2027,183.7,"Vancouver, British Columbia"
1,2028,181.5,"Vancouver, British Columbia"
2,2028,182.0,"Vancouver, British Columbia"
3,2028,182.6,"Vancouver, British Columbia"
4,2028,183.2,"Vancouver, British Columbia"
5,2028,183.7,"Vancouver, British Columbia"
6,2028,184.3,"Vancouver, British Columbia"
7,2028,184.9,"Vancouver, British Columbia"
8,2028,185.4,"Vancouver, British Columbia"
9,2028,186.0,"Vancouver, British Columbia"
10,2028,186.6,"Vancouver, British Columbia"
11,2028,187.1,"Vancouver, British Columbia"
12,2028,187.7,"Vancouver, British Columbia"
1,2024,160.0,"Victoria, British Columbia"
2,2024,160.5,"Victoria, British Columbia"
3,2024,161.0,"Victoria, British Columbia"
4,2024,161.5,"Victoria, British Columbia"
5,2024,162.1,"Victoria, British Columbia"
6,2024,162.6,"Victoria, British Columbia"
7,2024,163.1,"Victoria, British Columbia"
8,2024,163.6,"Victoria, British Columbia"
9,2024,164.1,"Victoria, British Columbia"
10,2024,164.6,"Victoria, British Columbia"
11,2024,165.1,"Victoria, British Columbia"
12,2024,165.6,"Victoria, British Columbia"
1,2025,163.8,"Victoria, British Columbia"
2,2025,164.3,"Victoria, British Columbia"
3,2025,164.8,"Victoria, British Columbia"
4,2025,165.3,"Victoria, British Columbia"
5,2025,165.8,"Victoria, British Columbia"
6,2025,166.4,"Victoria, British Columbia"
7,2025,166.9,"Victoria, British Columbia"
8,2025,167.4,"Victoria, British Columbia"
9,2025,167.9,"Victoria, British Columbia"
10,2025,168.4,"Victoria, British Columbia"
11,2025,168.9,"Victoria, British Columbia"
12,2025,169.4,"Victoria, British Columbia"
1,2026,167.6,"Victoria, British Columbia"
2,2026,168.1,"Victoria, British Columbia"
3,2026,168.6,"Victoria, British Columbia"
4,2026,169.1,"Victoria, British Columbia"
5,2026,169.6,"Victoria, British Columbia"
6,2026,170.2,"Victoria, British Columbia"
7,2026,170.7,"Victoria, British Columbia"
8,2026,171.2,"Victoria, British Columbia"
9,2026,171.7,"Victoria, British Columbia"
10,2026,172.2,"Victoria, British Columbia"
11,2026,172.7,"Victoria, British Columbia"
12,2026,173.2,"Victoria, British Columbia"
1,2027,171.4,"Victoria, British Columbia"
2,2027,171.9,"Victoria, British Columbia"
3,2027,172.4,"Victoria, British Columbia"
4,2027,172.9,"Victoria, British Columbia"
5,2027,173.4,"Victoria, British Columbia"
6,2027,174.0,"Victoria, British Columbia"
7,2027,174.5,"Victoria, British Columbia"
8,2027,175.0,"Victoria, British Columbia"
9,2027,175.5,"Victoria, British Columbia"
10,2027,176.0,"Victoria, British Columbia"
11,2027,176.5,"Victoria, British Columbia"
12,2027,177.0,"Victoria, British Columbia"
1,2028,175.2,"Victoria, British Columbia"
2,2028,175.7,"Victoria, British Columbia"
3,2028,176.2,"Victoria, British Columbia"
4,2028,176.7,"Victoria, British Columbia"
5,2028,177.2,"Victoria, British Columbia"
6,2028,177.8,"Victoria, British Columbia"
7,2028,178.3,"Victoria, British Columbia"
8,2028,178.8,"Victoria, British Columbia"
9,2028,179.3,"Victoria, British Columbia"
10,2028,179.8,"Victoria, British Columbia"
11,2028,180.3,"Victoria, British Columbia"
12,2028,180.8,"Victoria, British Columbia"
1,2024,165.6,"Whitehorse, Yukon"
2,2024,166.1,"Whitehorse, Yukon"
3,2024,166.5,"Whitehorse, Yukon"
4,2024,166.9,"Whitehorse, Yukon"
5,2024,167.3,"Whitehorse, Yukon"
6,2024,167.7,"Whitehorse, Yukon"
7,2024,168.1,"Whitehorse, Yukon"
8,2024,168.5,"Whitehorse, Yukon"
9,2024,168.9,"Whitehorse, Yukon"
10,2024,169.4,"Whitehorse, Yukon"
11,2024,169.8,"Whitehorse, Yukon"
12,2024,170.2,"Whitehorse, Yukon"
1,2025,169.4,"Whitehorse, Yukon"
2,2025,169.8,"Whitehorse, Yukon"
3,2025,170.2,"Whitehorse, Yukon"
4,2025,170.6,"Whitehorse, Yukon"
5,2025,171.0,"Whitehorse, Yukon"
6,2025,171.4,"Whitehorse, Yukon"
7,2025,171.8,"Whitehorse, Yukon"
8,2025,172.2,"Whitehorse, Yukon"
9,2025,172.7,"Whitehorse, Yukon"
10,2025,173.1,"Whitehorse, Yukon"
11,2025,173.5,"Whitehorse, Yukon"
12,2025,173.9,"Whitehorse, Yukon"
1,2026,173.1,"Whitehorse, Yukon"
2,2026,173.5,"Whitehorse, Yukon"
3,2026,173.9,"Whitehorse, Yukon"
4,2026,174.3,"Whitehorse, Yukon"
5,2026,174.7,"Whitehorse, Yukon"
6,2026,175.1,"Whitehorse, Yukon"
7,2026,175.6,"Whitehorse, Yukon"
8,2026,176.0,"Whitehorse, Yukon"
9,2026,176.4,"Whitehorse, Yukon"
10,2026,176.8,"Whitehorse, Yukon"
11,2026,177.2,"Whitehorse, Yukon"
12,2026,177.6,"Whitehorse, Yukon"
1,2027,176.8,"Whitehorse, Yukon"
2,2027,177.2,"Whitehorse, Yukon"
3,2027,177.6,"Whitehorse, Yukon"
4,2027,178.0,"Whitehorse, Yukon"
5,2027,178.4,"Whitehorse, Yukon"
6,2027,178.9,"Whitehorse, Yukon"
7,2027,179.3,"Whitehorse, Yukon"
8,2027,179.7,"Whitehorse, Yukon"
9,2027,180.1,"Whitehorse, Yukon"
10,2027,180.5,"Whitehorse, Yukon"
11,2027,180.9,"Whitehorse, Yukon"
12,2027,181.3,"Whitehorse, Yukon"
1,2028,180.5,"Whitehorse, Yukon"
2,2028,180.9,"Whitehorse, Yukon"
3,2028,181.3,"Whitehorse, Yukon"
4,2028,181.7,"Whitehorse, Yukon"
5,2028,182.2,"Whitehorse, Yukon"
6,2028,182.6,"Whitehorse, Yukon"
7,2028,183.0,"Whitehorse, Yukon"
8,2028,183.4,"Whitehorse, Yukon"
9,2028,183.8,"Whitehorse, Yukon"
10,2028,184.2,"Whitehorse, Yukon"
11,2028,184.6,"Whitehorse, Yukon"
12,2028,185.0,"Whitehorse, Yukon"
1,2024,145.3,"Winnipeg, Manitoba"
2,2024,145.8,"Winnipeg, Manitoba"
3,2024,146.2,"Winnipeg, Manitoba"
4,2024,146.7,"Winnipeg, Manitoba"
5,2024,147.1,"Winnipeg, Manitoba"
6,2024,147.6,"Winnipeg, Manitoba"
7,2024,148.0,"Winnipeg, Manitoba"
8,2024,148.5,"Winnipeg, Manitoba"
9,2024,148.9,"Winnipeg, Manitoba"
10,2024,149.4,"Winnipeg, Manitoba"
11,2024,149.8,"Winnipeg, Manitoba"
12,2024,150.3,"Winnipeg, Manitoba"
1,2025,148.7,"Winnipeg, Manitoba"
2,2025,149.2,"Winnipeg, Manitoba"
3,2025,149.6,"Winnipeg, Manitoba"
4,2025,150.1,"Winnipeg, Manitoba"
5,2025,150.5,"Winnipeg, Manitoba"
6,2025,150.9,"Winnipeg, Manitoba"
7,2025,151.4,"Winnipeg, Manitoba"
8,2025,151.8,"Winnipeg, Manitoba"
9,2025,152.3,"Winnipeg, Manitoba"
10,2025,152.7,"Winnipeg, Manitoba"
11,2025,153.2,"Winnipeg, Manitoba"
12,2025,153.6,"Winnipeg, Manitoba"
1,2026,152.1,"Winnipeg, Manitoba"
2,2026,152.5,"Winnipeg, Manitoba"
3,2026,153.0,"Winnipeg, Manitoba"
4,2026,153.4,"Winnipeg, Manitoba"
5,2026,153.9,"Winnipeg, Manitoba"
6,2026,154.3,"Winnipeg, Manitoba"
7,2026,154.8,"Winnipeg, Manitoba"
8,2026,155.2,"Winnipeg, Manitoba"
9,2026,155.7,"Winnipeg, Manitoba"
10,2026,156.1,"Winnipeg, Manitoba"
11,2026,156.5,"Winnipeg, Manitoba"
12,2026,157.0,"Winnipeg, Manitoba"
1,2027,155.5,"Winnipeg, Manitoba"
2,2027,155.9,"Winnipeg, Manitoba"
3,2027,156.4,"Winnipeg, Manitoba"
4,2027,156.8,"Winnipeg, Manitoba"
5,2027,157.2,"Winnipeg, Manitoba"
6,2027,157.7,"Winnipeg, Manitoba"
7,2027,158.1,"Winnipeg, Manitoba"
8,2027,158.6,"Winnipeg, Manitoba"
9,2027,159.0,"Winnipeg, Manitoba"
10,2027,159.5,"Winnipeg, Manitoba"
11,2027,159.9,"Winnipeg, Manitoba"
12,2027,160.4,"Winnipeg, Manitoba"
1,2028,158.8,"Winnipeg, Manitoba"
2,2028,159.3,"Winnipeg, Manitoba"
3,2028,159.7,"Winnipeg, Manitoba"
4,2028,160.2,"Winnipeg, Manitoba"
5,2028,160.6,"Winnipeg, Manitoba"
6,2028,161.1,"Winnipeg, Manitoba"
7,2028,161.5,"Winnipeg, Manitoba"
8,2028,162.0,"Winnipeg, Manitoba"
9,2028,162.4,"Winnipeg, Manitoba"
10,2028,162.8,"Winnipeg, Manitoba"
11,2028,163.3,"Winnipeg, Manitoba"
12,2028,163.7,"Winnipeg, Manitoba"
1,2024,157.6,"Yellowknife, Northwest Territories"
2,2024,158.1,"Yellowknife, Northwest Territories"
3,2024,158.6,"Yellowknife, Northwest Territories"
4,2024,159.0,"Yellowknife, Northwest Territories"
5,2024,159.5,"Yellowknife, Northwest Territories"
6,2024,160.0,"Yellowknife, Northwest Territories"
7,2024,160.4,"Yellowknife, Northwest Territories"
8,2024,160.9,"Yellowknife, Northwest Territories"
9,2024,161.4,"Yellowknife, Northwest Territories"
10,2024,161.9,"Yellowknife, Northwest Territories"
11,2024,162.3,"Yellowknife, Northwest Territories"
12,2024,162.8,"Yellowknife, Northwest Territories"
1,2025,161.0,"Yellowknife, Northwest Territories"
2,2025,161.5,"Yellowknife, Northwest Territories"
3,2025,162.0,"Yellowknife, Northwest Territories"
4,2025,162.4,"Yellowknife, Northwest Territories"
5,2025,162.9,"Yellowknife, Northwest Territories"
6,2025,163.4,"Yellowknife, Northwest Territories"
7,2025,163.8,"Yellowknife, Northwest Territories"
8,2025,164.3,"Yellowknife, Northwest Territories"
9,2025,164.8,"Yellowknife, Northwest Territories"
10,2025,165.2,"Yellowknife, Northwest Territories"
11,2025,165.7,"Yellowknife, Northwest Territories"
12,2025,166.2,"Yellowknife, Northwest Territories"
1,2026,164.4,"Yellowknife, Northwest Territories"
2,2026,164.9,"Yellowknife, Northwest Territories"
3,2026,165.4,"Yellowknife, Northwest Territories"
4,2026,165.8,"Yellowknife, Northwest Territories"
5,2026,166.3,"Yellowknife, Northwest Territories"
6,2026,166.8,"Yellowknife, Northwest Territories"
7,2026,167.2,"Yellowknife, Northwest Territories"
8,2026,167.7,"Yellowknife, Northwest Territories"
9,2026,168.2,"Yellowknife, Northwest Territories"
10,2026,168.6,"Yellowknife, Northwest Territories"
11,2026,169.1,"Yellowknife, Northwest Territories"
12,2026,169.6,"Yellowknife, Northwest Territories"
1,2027,167.8,"Yellowknife, Northwest Territories"
2,2027,168.3,"Yellowknife, Northwest Territories"
3,2027,168.8,"Yellowknife, Northwest Territories"
4,2027,169.2,"Yellowknife, Northwest Territories"
5,2027,169.7,"Yellowknife, Northwest Territories"
6,2027,170.2,"Yellowknife, Northwest Territories"
7,2027,170.6,"Yellowknife, Northwest Territories"
8,2027,171.1,"Yellowknife, Northwest Territories"
9,2027,171.6,"Yellowknife, Northwest Territories"
10,2027,172.0,"Yellowknife, Northwest Territories"
11,2027,172.5,"Yellowknife, Northwest Territories"
12,2027,173.0,"Yellowknife, Northwest Territories"
1,2028,171.2,"Yellowknife, Northwest Territories"
2,2028,171.7,"Yellowknife, Northwest Territories"
3,2028,172.2,"Yellowknife, Northwest Territories"
4,2028,172.6,"Yellowknife, Northwest Territories"
5,2028,173.1,"Yellowknife, Northwest Territories"
6,2028,173.6,"Yellowknife, Northwest Territories"
7,2028,174.0,"Yellowknife, Northwest Territories"
8,2028,174.5,"Yellowknife, Northwest Territories"
9,2028,175.0,"Yellowknife, Northwest Territories"
10,2028,175.4,"Yellowknife, Northwest Territories"
11,2028,175.9,"Yellowknife, Northwest Territories"
12,2028,176.4,"Yellowknife, Northwest Territories"
