Industry,Year,Employment
"Finance, insurance, real estate, rental and leasing",2023,29.5
,,
Finance and insurance,1976,..
Finance and insurance,1977,..
Finance and insurance,1978,..
Finance and insurance,1979,..
Finance and insurance,1980,..
Finance and insurance,1981,..
Finance and insurance,1982,..
Finance and insurance,1983,..
Finance and insurance,1984,..
Finance and insurance,1985,..
Finance and insurance,1986,..
Finance and insurance,1987,12.9
Finance and insurance,1988,13.6
Finance and insurance,1989,14.5
Finance and insurance,1990,16.3
Finance and insurance,1991,15.8
Finance and insurance,1992,14.6
Finance and insurance,1993,14.3
Finance and insurance,1994,14.3
Finance and insurance,1995,14.4
Finance and insurance,1996,16.3
Finance and insurance,1997,15.6
Finance and insurance,1998,16
Finance and insurance,1999,15.4
Finance and insurance,2000,14.8
Finance and insurance,2001,15.2
Finance and insurance,2002,15.6
Finance and insurance,2003,14.1
Finance and insurance,2004,13.5
Finance and insurance,2005,13.4
Finance and insurance,2006,13.4
Finance and insurance,2007,14.5
Finance and insurance,2008,14.2
Finance and insurance,2009,14.1
Finance and insurance,2010,14.6
Finance and insurance,2011,15
Finance and insurance,2012,15.8
Finance and insurance,2013,14.8
Finance and insurance,2014,14.9
Finance and insurance,2015,16
Finance and insurance,2016,15.8
Finance and insurance,2017,15.9
Finance and insurance,2018,14.3
Finance and insurance,2019,15
Finance and insurance,2020,16.2
Finance and insurance,2021,18.2
Finance and insurance,2022,18.9
Finance and insurance,2023,21.6
,,
Real estate and rental and leasing,1976,..
Real estate and rental and leasing,1977,..
Real estate and rental and leasing,1978,..
Real estate and rental and leasing,1979,..
Real estate and rental and leasing,1980,..
Real estate and rental and leasing,1981,..
Real estate and rental and leasing,1982,..
Real estate and rental and leasing,1983,..
Real estate and rental and leasing,1984,..
Real estate and rental and leasing,1985,..
Real estate and rental and leasing,1986,..
Real estate and rental and leasing,1987,7
Real estate and rental and leasing,1988,5.8
Real estate and rental and leasing,1989,5.6
Real estate and rental and leasing,1990,6.1
Real estate and rental and leasing,1991,6
Real estate and rental and leasing,1992,7.2
Real estate and rental and leasing,1993,6.3
Real estate and rental and leasing,1994,7.2
Real estate and rental and leasing,1995,7
Real estate and rental and leasing,1996,5.7
Real estate and rental and leasing,1997,5.7
Real estate and rental and leasing,1998,7.2
Real estate and rental and leasing,1999,7.4
Real estate and rental and leasing,2000,7
Real estate and rental and leasing,2001,5.5
Real estate and rental and leasing,2002,6.5
Real estate and rental and leasing,2003,8.1
Real estate and rental and leasing,2004,8.7
Real estate and rental and leasing,2005,8.4
Real estate and rental and leasing,2006,7.7
Real estate and rental and leasing,2007,6.9
Real estate and rental and leasing,2008,7.3
Real estate and rental and leasing,2009,7.8
Real estate and rental and leasing,2010,7
Real estate and rental and leasing,2011,7
Real estate and rental and leasing,2012,6.5
Real estate and rental and leasing,2013,6.7
Real estate and rental and leasing,2014,6.5
Real estate and rental and leasing,2015,6.9
Real estate and rental and leasing,2016,8.2
Real estate and rental and leasing,2017,7.6
Real estate and rental and leasing,2018,8.2
Real estate and rental and leasing,2019,6.7
Real estate and rental and leasing,2020,7.3
Real estate and rental and leasing,2021,7.1
Real estate and rental and leasing,2022,8.5
Real estate and rental and leasing,2023,7.9
,,
"Professional, scientific and technical services",1976,5.7
"Professional, scientific and technical services",1977,6.1
"Professional, scientific and technical services",1978,6.6
"Professional, scientific and technical services",1979,7.5
"Professional, scientific and technical services",1980,7.8
"Professional, scientific and technical services",1981,8.7
"Professional, scientific and technical services",1982,8.1
"Professional, scientific and technical services",1983,7.9
"Professional, scientific and technical services",1984,8.7
"Professional, scientific and technical services",1985,9.5
"Professional, scientific and technical services",1986,9.4
"Professional, scientific and technical services",1987,9.4
"Professional, scientific and technical services",1988,11.1
"Professional, scientific and technical services",1989,11.8
"Professional, scientific and technical services",1990,10.5
"Professional, scientific and technical services",1991,11.7
"Professional, scientific and technical services",1992,11.7
"Professional, scientific and technical services",1993,14
"Professional, scientific and technical services",1994,14.5
"Professional, scientific and technical services",1995,14
"Professional, scientific and technical services",1996,14.7
"Professional, scientific and technical services",1997,15.6
"Professional, scientific and technical services",1998,17.4
"Professional, scientific and technical services",1999,17.5
"Professional, scientific and technical services",2000,16.5
"Professional, scientific and technical services",2001,17.8
"Professional, scientific and technical services",2002,17.1
"Professional, scientific and technical services",2003,18.3
"Professional, scientific and technical services",2004,20
"Professional, scientific and technical services",2005,19.9
"Professional, scientific and technical services",2006,18.8
"Professional, scientific and technical services",2007,17.7
"Professional, scientific and technical services",2008,21
"Professional, scientific and technical services",2009,21.9
"Professional, scientific and technical services",2010,21.9
"Professional, scientific and technical services",2011,23
"Professional, scientific and technical services",2012,23.9
"Professional, scientific and technical services",2013,26.4
"Professional, scientific and technical services",2014,25.9
"Professional, scientific and technical services",2015,27.3
"Professional, scientific and technical services",2016,26.6
"Professional, scientific and technical services",2017,26.6
"Professional, scientific and technical services",2018,25.3
"Professional, scientific and technical services",2019,27.1
"Professional, scientific and technical services",2020,29.8
"Professional, scientific and technical services",2021,32.9
"Professional, scientific and technical services",2022,37.6
"Professional, scientific and technical services",2023,38.4
,,
"Business, building and other support services ",1976,4.4
"Business, building and other support services ",1977,4.5
"Business, building and other support services ",1978,4.6
"Business, building and other support services ",1979,5
"Business, building and other support services ",1980,4.6
"Business, building and other support services ",1981,4.6
"Business, building and other support services ",1982,5.2
"Business, building and other support services ",1983,7.1
"Business, building and other support services ",1984,6.7
"Business, building and other support services ",1985,6.3
"Business, building and other support services ",1986,6.2
"Business, building and other support services ",1987,7.2
"Business, building and other support services ",1988,7.3
"Business, building and other support services ",1989,7.5
"Business, building and other support services ",1990,7
"Business, building and other support services ",1991,8.1
"Business, building and other support services ",1992,7.8
"Business, building and other support services ",1993,8.3
"Business, building and other support services ",1994,9.2
"Business, building and other support services ",1995,10.7
"Business, building and other support services ",1996,11
"Business, building and other support services ",1997,12.3
"Business, building and other support services ",1998,12.1
"Business, building and other support services ",1999,14.3
"Business, building and other support services ",2000,16.4
"Business, building and other support services ",2001,17.1
"Business, building and other support services ",2002,21.1
"Business, building and other support services ",2003,22.1
"Business, building and other support services ",2004,25
"Business, building and other support services ",2005,24.2
"Business, building and other support services ",2006,29.1
"Business, building and other support services ",2007,29
"Business, building and other support services ",2008,26.4
"Business, building and other support services ",2009,24.3
"Business, building and other support services ",2010,25
"Business, building and other support services ",2011,22.4
"Business, building and other support services ",2012,19.9
"Business, building and other support services ",2013,21.6
"Business, building and other support services ",2014,19.8
"Business, building and other support services ",2015,20.4
"Business, building and other support services ",2016,17.2
"Business, building and other support services ",2017,18.2
"Business, building and other support services ",2018,17.8
"Business, building and other support services ",2019,17.2
"Business, building and other support services ",2020,18.2
"Business, building and other support services ",2021,18.2
"Business, building and other support services ",2022,19.1
"Business, building and other support services ",2023,17.6
,,
Educational services,1976,23
Educational services,1977,23.5
Educational services,1978,24.7
Educational services,1979,24.4
Educational services,1980,24.5
Educational services,1981,25.4
Educational services,1982,25.9
Educational services,1983,28.1
Educational services,1984,25.9
Educational services,1985,24.8
Educational services,1986,25
Educational services,1987,26.5
Educational services,1988,27.5
Educational services,1989,27.1
Educational services,1990,27.9
Educational services,1991,29.2
Educational services,1992,29.2
Educational services,1993,28.9
Educational services,1994,28.2
Educational services,1995,25
Educational services,1996,24.9
Educational services,1997,28.1
Educational services,1998,29
Educational services,1999,30.7
Educational services,2000,31.8
Educational services,2001,32.8
Educational services,2002,32.5
Educational services,2003,33.6
Educational services,2004,35.5
Educational services,2005,35.2
Educational services,2006,34.2
Educational services,2007,34.7
Educational services,2008,33.5
Educational services,2009,36.8
Educational services,2010,33.7
Educational services,2011,33.7
Educational services,2012,35.2
Educational services,2013,35.4
Educational services,2014,35.6
Educational services,2015,36.7
Educational services,2016,37.3
Educational services,2017,36.8
Educational services,2018,37.2
Educational services,2019,35.6
Educational services,2020,35.7
Educational services,2021,36.6
Educational services,2022,36.4
Educational services,2023,38.2
,,
Health care and social assistance,1976,26.9
Health care and social assistance,1977,27
Health care and social assistance,1978,26
Health care and social assistance,1979,28
Health care and social assistance,1980,30.5
Health care and social assistance,1981,31.6
Health care and social assistance,1982,31
Health care and social assistance,1983,32.6
Health care and social assistance,1984,34.8
Health care and social assistance,1985,38.3
Health care and social assistance,1986,39
Health care and social assistance,1987,36.6
Health care and social assistance,1988,39
Health care and social assistance,1989,40.3
Health care and social assistance,1990,41.5
Health care and social assistance,1991,43.2
Health care and social assistance,1992,43.6
Health care and social assistance,1993,45.3
Health care and social assistance,1994,46.5
Health care and social assistance,1995,45.1
Health care and social assistance,1996,45
Health care and social assistance,1997,46.7
Health care and social assistance,1998,48.8
Health care and social assistance,1999,47.6
Health care and social assistance,2000,50.7
Health care and social assistance,2001,49.3
Health care and social assistance,2002,48.9
Health care and social assistance,2003,52.2
Health care and social assistance,2004,53.5
Health care and social assistance,2005,56.2
Health care and social assistance,2006,58
Health care and social assistance,2007,60.6
Health care and social assistance,2008,63.1
Health care and social assistance,2009,65.4
Health care and social assistance,2010,67.1
Health care and social assistance,2011,65.4
Health care and social assistance,2012,68
Health care and social assistance,2013,67
Health care and social assistance,2014,68.1
Health care and social assistance,2015,70.9
Health care and social assistance,2016,71.8
Health care and social assistance,2017,69.2
Health care and social assistance,2018,67.6
Health care and social assistance,2019,74.6
Health care and social assistance,2020,72.6
Health care and social assistance,2021,78.2
Health care and social assistance,2022,79.6
Health care and social assistance,2023,77
,,
"Information, culture and recreation",1976,11.2
"Information, culture and recreation",1977,11
"Information, culture and recreation",1978,10.4
"Information, culture and recreation",1979,10.7
"Information, culture and recreation",1980,11.5
"Information, culture and recreation",1981,12.3
"Information, culture and recreation",1982,11.6
"Information, culture and recreation",1983,13.6
"Information, culture and recreation",1984,14.5
"Information, culture and recreation",1985,14
"Information, culture and recreation",1986,13.2
"Information, culture and recreation",1987,13.9
"Information, culture and recreation",1988,12.6
"Information, culture and recreation",1989,13.1
"Information, culture and recreation",1990,13.9
"Information, culture and recreation",1991,13.4
"Information, culture and recreation",1992,12.9
"Information, culture and recreation",1993,14.4
"Information, culture and recreation",1994,17.1
"Information, culture and recreation",1995,18.1
"Information, culture and recreation",1996,17.3
"Information, culture and recreation",1997,16.7
"Information, culture and recreation",1998,15.3
"Information, culture and recreation",1999,15.3
"Information, culture and recreation",2000,16.5
"Information, culture and recreation",2001,17.9
"Information, culture and recreation",2002,17.7
"Information, culture and recreation",2003,17.1
"Information, culture and recreation",2004,16.6
"Information, culture and recreation",2005,15.9
"Information, culture and recreation",2006,15.7
"Information, culture and recreation",2007,18.7
"Information, culture and recreation",2008,19.8
"Information, culture and recreation",2009,17.5
"Information, culture and recreation",2010,19.2
"Information, culture and recreation",2011,18.7
"Information, culture and recreation",2012,19.1
"Information, culture and recreation",2013,17.7
"Information, culture and recreation",2014,18.6
"Information, culture and recreation",2015,17.2
"Information, culture and recreation",2016,16.2
"Information, culture and recreation",2017,16.4
"Information, culture and recreation",2018,17.9
"Information, culture and recreation",2019,18.7
"Information, culture and recreation",2020,15
"Information, culture and recreation",2021,13.5
"Information, culture and recreation",2022,16.2
"Information, culture and recreation",2023,19.8
,,
Accommodation and food services,1976,13.1
Accommodation and food services,1977,13.4
Accommodation and food services,1978,13.8
Accommodation and food services,1979,14.4
Accommodation and food services,1980,16
Accommodation and food services,1981,17.1
Accommodation and food services,1982,16.4
Accommodation and food services,1983,15.3
Accommodation and food services,1984,18.3
Accommodation and food services,1985,18.8
Accommodation and food services,1986,18.2
Accommodation and food services,1987,18.5
Accommodation and food services,1988,19.3
Accommodation and food services,1989,22.6
Accommodation and food services,1990,23.3
Accommodation and food services,1991,21.2
Accommodation and food services,1992,19.2
Accommodation and food services,1993,22.2
Accommodation and food services,1994,23
Accommodation and food services,1995,23.2
Accommodation and food services,1996,25.9
Accommodation and food services,1997,25.6
Accommodation and food services,1998,26.6
Accommodation and food services,1999,28.3
Accommodation and food services,2000,26.4
Accommodation and food services,2001,28.3
Accommodation and food services,2002,30.9
Accommodation and food services,2003,30
Accommodation and food services,2004,30.7
Accommodation and food services,2005,31.5
Accommodation and food services,2006,29.6
Accommodation and food services,2007,30.5
Accommodation and food services,2008,30.2
Accommodation and food services,2009,30.3
Accommodation and food services,2010,28.2
Accommodation and food services,2011,29.6
Accommodation and food services,2012,31.4
Accommodation and food services,2013,31.4
Accommodation and food services,2014,31.6
Accommodation and food services,2015,29.2
Accommodation and food services,2016,28.7
Accommodation and food services,2017,29.9
Accommodation and food services,2018,33.9
Accommodation and food services,2019,34.1
Accommodation and food services,2020,28
Accommodation and food services,2021,28.1
Accommodation and food services,2022,27.8
Accommodation and food services,2023,30.1
,,
Other services (except public administration),1976,12.3
Other services (except public administration),1977,14.1
Other services (except public administration),1978,14
Other services (except public administration),1979,16
Other services (except public administration),1980,16
Other services (except public administration),1981,15.5
Other services (except public administration),1982,16.3
Other services (except public administration),1983,17.7
Other services (except public administration),1984,18.7
Other services (except public administration),1985,18.8
Other services (except public administration),1986,19.7
Other services (except public administration),1987,18.3
Other services (except public administration),1988,18.5
Other services (except public administration),1989,19.7
Other services (except public administration),1990,19.3
Other services (except public administration),1991,19
Other services (except public administration),1992,18.9
Other services (except public administration),1993,20.1
Other services (except public administration),1994,19
Other services (except public administration),1995,20.5
Other services (except public administration),1996,21.1
Other services (except public administration),1997,20.1
Other services (except public administration),1998,20.8
Other services (except public administration),1999,22.8
Other services (except public administration),2000,22.4
Other services (except public administration),2001,19.6
Other services (except public administration),2002,20
Other services (except public administration),2003,22.1
Other services (except public administration),2004,20.7
Other services (except public administration),2005,20.9
Other services (except public administration),2006,20.1
Other services (except public administration),2007,19.7
Other services (except public administration),2008,18.2
Other services (except public administration),2009,18.3
Other services (except public administration),2010,18
Other services (except public administration),2011,19.4
Other services (except public administration),2012,21.4
Other services (except public administration),2013,19.3
Other services (except public administration),2014,18.3
Other services (except public administration),2015,16.4
Other services (except public administration),2016,18.7
Other services (except public administration),2017,17.9
Other services (except public administration),2018,18
Other services (except public administration),2019,15.7
Other services (except public administration),2020,16.4
Other services (except public administration),2021,17.1
Other services (except public administration),2022,17.7
Other services (except public administration),2023,20.7
,,
Public administration,1976,27.3
Public administration,1977,29.4
Public administration,1978,29.4
Public administration,1979,28.3
Public administration,1980,28.6
Public administration,1981,29.7
Public administration,1982,29.2
Public administration,1983,30.1
Public administration,1984,30.4
Public administration,1985,30.6
Public administration,1986,30.6
Public administration,1987,30.8
Public administration,1988,32.5
Public administration,1989,31.9
Public administration,1990,31.7
Public administration,1991,30.7
Public administration,1992,31
Public administration,1993,31.1
Public administration,1994,31.4
Public administration,1995,32.8
Public administration,1996,31.4
Public administration,1997,30.2
Public administration,1998,29.4
Public administration,1999,25.5
Public administration,2000,26.3
Public administration,2001,26.7
Public administration,2002,25
Public administration,2003,27.4
Public administration,2004,27.8
Public administration,2005,27.9
Public administration,2006,29.2
Public administration,2007,28.7
Public administration,2008,29.5
Public administration,2009,29.4
Public administration,2010,29.6
Public administration,2011,28.9
Public administration,2012,27.3
Public administration,2013,26.4
Public administration,2014,25.9
Public administration,2015,26
Public administration,2016,26.3
Public administration,2017,28.9
Public administration,2018,29.5
Public administration,2019,31.1
Public administration,2020,30.5
Public administration,2021,31
Public administration,2022,32.1
Public administration,2023,34.2
