Industry,Year,Employment
"Finance, insurance, real estate, rental and leasing",2023,7.1
,,
Finance and insurance,1976,0
Finance and insurance,1977,0
Finance and insurance,1978,0
Finance and insurance,1979,0
Finance and insurance,1980,0
Finance and insurance,1981,0
Finance and insurance,1982,0
Finance and insurance,1983,0
Finance and insurance,1984,0
Finance and insurance,1985,0
Finance and insurance,1986,0
Finance and insurance,1987,4.2
Finance and insurance,1988,5
Finance and insurance,1989,5.8
Finance and insurance,1990,5.6
Finance and insurance,1991,4.9
Finance and insurance,1992,5.5
Finance and insurance,1993,5.4
Finance and insurance,1994,4.4
Finance and insurance,1995,5.2
Finance and insurance,1996,5.1
Finance and insurance,1997,5.2
Finance and insurance,1998,4.7
Finance and insurance,1999,5.7
Finance and insurance,2000,4.8
Finance and insurance,2001,5.1
Finance and insurance,2002,4.9
Finance and insurance,2003,4.5
Finance and insurance,2004,4.9
Finance and insurance,2005,5
Finance and insurance,2006,4.4
Finance and insurance,2007,4.4
Finance and insurance,2008,4.5
Finance and insurance,2009,3.7
Finance and insurance,2010,4.9
Finance and insurance,2011,5.7
Finance and insurance,2012,5.9
Finance and insurance,2013,5.7
Finance and insurance,2014,6.5
Finance and insurance,2015,5.6
Finance and insurance,2016,5.2
Finance and insurance,2017,5.5
Finance and insurance,2018,5.4
Finance and insurance,2019,4.3
Finance and insurance,2020,5.2
Finance and insurance,2021,4.9
Finance and insurance,2022,4.4
Finance and insurance,2023,4.9
,,
Real estate and rental and leasing,1976,0
Real estate and rental and leasing,1977,0
Real estate and rental and leasing,1978,0
Real estate and rental and leasing,1979,0
Real estate and rental and leasing,1980,0
Real estate and rental and leasing,1981,0
Real estate and rental and leasing,1982,0
Real estate and rental and leasing,1983,0
Real estate and rental and leasing,1984,0
Real estate and rental and leasing,1985,0
Real estate and rental and leasing,1986,0
Real estate and rental and leasing,1987,1.7
Real estate and rental and leasing,1988,1.9
Real estate and rental and leasing,1989,1.7
Real estate and rental and leasing,1990,2.5
Real estate and rental and leasing,1991,2.7
Real estate and rental and leasing,1992,1.9
Real estate and rental and leasing,1993,2.1
Real estate and rental and leasing,1994,2.7
Real estate and rental and leasing,1995,2.7
Real estate and rental and leasing,1996,1.9
Real estate and rental and leasing,1997,2.1
Real estate and rental and leasing,1998,3.1
Real estate and rental and leasing,1999,2.2
Real estate and rental and leasing,2000,2.5
Real estate and rental and leasing,2001,2.6
Real estate and rental and leasing,2002,2.4
Real estate and rental and leasing,2003,3.1
Real estate and rental and leasing,2004,2.7
Real estate and rental and leasing,2005,2.6
Real estate and rental and leasing,2006,2.4
Real estate and rental and leasing,2007,2.7
Real estate and rental and leasing,2008,2.4
Real estate and rental and leasing,2009,2.9
Real estate and rental and leasing,2010,2.6
Real estate and rental and leasing,2011,3
Real estate and rental and leasing,2012,3.4
Real estate and rental and leasing,2013,3.3
Real estate and rental and leasing,2014,2.7
Real estate and rental and leasing,2015,3.5
Real estate and rental and leasing,2016,3.4
Real estate and rental and leasing,2017,2.2
Real estate and rental and leasing,2018,2.5
Real estate and rental and leasing,2019,3.1
Real estate and rental and leasing,2020,2.4
Real estate and rental and leasing,2021,2
Real estate and rental and leasing,2022,2.3
Real estate and rental and leasing,2023,2.2
,,
"Professional, scientific and technical services",1976,2.3
"Professional, scientific and technical services",1977,2.9
"Professional, scientific and technical services",1978,3.3
"Professional, scientific and technical services",1979,3.2
"Professional, scientific and technical services",1980,3.3
"Professional, scientific and technical services",1981,3.4
"Professional, scientific and technical services",1982,2.9
"Professional, scientific and technical services",1983,3.7
"Professional, scientific and technical services",1984,3.3
"Professional, scientific and technical services",1985,3.1
"Professional, scientific and technical services",1986,3.7
"Professional, scientific and technical services",1987,4.4
"Professional, scientific and technical services",1988,5.4
"Professional, scientific and technical services",1989,5.5
"Professional, scientific and technical services",1990,5.3
"Professional, scientific and technical services",1991,5.7
"Professional, scientific and technical services",1992,5.2
"Professional, scientific and technical services",1993,5.6
"Professional, scientific and technical services",1994,5.6
"Professional, scientific and technical services",1995,4.9
"Professional, scientific and technical services",1996,5.4
"Professional, scientific and technical services",1997,5.3
"Professional, scientific and technical services",1998,5.9
"Professional, scientific and technical services",1999,6.3
"Professional, scientific and technical services",2000,7
"Professional, scientific and technical services",2001,6.9
"Professional, scientific and technical services",2002,7.7
"Professional, scientific and technical services",2003,7.5
"Professional, scientific and technical services",2004,6.6
"Professional, scientific and technical services",2005,7.2
"Professional, scientific and technical services",2006,7
"Professional, scientific and technical services",2007,7.9
"Professional, scientific and technical services",2008,8
"Professional, scientific and technical services",2009,7.7
"Professional, scientific and technical services",2010,7
"Professional, scientific and technical services",2011,8.7
"Professional, scientific and technical services",2012,10.1
"Professional, scientific and technical services",2013,9.7
"Professional, scientific and technical services",2014,11.4
"Professional, scientific and technical services",2015,12
"Professional, scientific and technical services",2016,10.4
"Professional, scientific and technical services",2017,9.8
"Professional, scientific and technical services",2018,10.6
"Professional, scientific and technical services",2019,9.9
"Professional, scientific and technical services",2020,9
"Professional, scientific and technical services",2021,11.3
"Professional, scientific and technical services",2022,11.6
"Professional, scientific and technical services",2023,11.5
,,
"Business, building and other support services ",1976,1.7
"Business, building and other support services ",1977,2
"Business, building and other support services ",1978,2
"Business, building and other support services ",1979,2.1
"Business, building and other support services ",1980,2.4
"Business, building and other support services ",1981,2.4
"Business, building and other support services ",1982,2.1
"Business, building and other support services ",1983,2.3
"Business, building and other support services ",1984,2.3
"Business, building and other support services ",1985,2.5
"Business, building and other support services ",1986,2.7
"Business, building and other support services ",1987,3.2
"Business, building and other support services ",1988,3.3
"Business, building and other support services ",1989,3.4
"Business, building and other support services ",1990,3.3
"Business, building and other support services ",1991,3.1
"Business, building and other support services ",1992,3.5
"Business, building and other support services ",1993,3.3
"Business, building and other support services ",1994,3
"Business, building and other support services ",1995,3.9
"Business, building and other support services ",1996,3.2
"Business, building and other support services ",1997,3.3
"Business, building and other support services ",1998,4
"Business, building and other support services ",1999,4.2
"Business, building and other support services ",2000,4.8
"Business, building and other support services ",2001,6
"Business, building and other support services ",2002,8.3
"Business, building and other support services ",2003,7.6
"Business, building and other support services ",2004,7.3
"Business, building and other support services ",2005,7.4
"Business, building and other support services ",2006,8.6
"Business, building and other support services ",2007,9.3
"Business, building and other support services ",2008,8.3
"Business, building and other support services ",2009,7.1
"Business, building and other support services ",2010,6.1
"Business, building and other support services ",2011,6.1
"Business, building and other support services ",2012,6.9
"Business, building and other support services ",2013,6.6
"Business, building and other support services ",2014,5.9
"Business, building and other support services ",2015,6.7
"Business, building and other support services ",2016,6.3
"Business, building and other support services ",2017,6.8
"Business, building and other support services ",2018,6.1
"Business, building and other support services ",2019,7.5
"Business, building and other support services ",2020,6.5
"Business, building and other support services ",2021,6.6
"Business, building and other support services ",2022,6
"Business, building and other support services ",2023,6
,,
Educational services,1976,13.9
Educational services,1977,13.7
Educational services,1978,14.6
Educational services,1979,16.2
Educational services,1980,16.4
Educational services,1981,16.6
Educational services,1982,17.5
Educational services,1983,18.2
Educational services,1984,18.8
Educational services,1985,18.4
Educational services,1986,17.3
Educational services,1987,17.1
Educational services,1988,17.5
Educational services,1989,16.9
Educational services,1990,18.3
Educational services,1991,17.8
Educational services,1992,17.8
Educational services,1993,17.3
Educational services,1994,17.6
Educational services,1995,17.5
Educational services,1996,16.1
Educational services,1997,16.2
Educational services,1998,17
Educational services,1999,16.3
Educational services,2000,16
Educational services,2001,16.7
Educational services,2002,17.4
Educational services,2003,15.9
Educational services,2004,16.6
Educational services,2005,16.8
Educational services,2006,15.7
Educational services,2007,16.4
Educational services,2008,16.2
Educational services,2009,16.7
Educational services,2010,17.4
Educational services,2011,17.3
Educational services,2012,17.5
Educational services,2013,17.5
Educational services,2014,17.3
Educational services,2015,15.1
Educational services,2016,15.1
Educational services,2017,15.4
Educational services,2018,15.7
Educational services,2019,16.9
Educational services,2020,16.9
Educational services,2021,16.5
Educational services,2022,17.1
Educational services,2023,17.5
,,
Health care and social assistance,1976,17.3
Health care and social assistance,1977,19
Health care and social assistance,1978,19
Health care and social assistance,1979,18
Health care and social assistance,1980,18.6
Health care and social assistance,1981,18.9
Health care and social assistance,1982,20.7
Health care and social assistance,1983,20.6
Health care and social assistance,1984,20
Health care and social assistance,1985,20.2
Health care and social assistance,1986,20.6
Health care and social assistance,1987,21.7
Health care and social assistance,1988,21.5
Health care and social assistance,1989,23.1
Health care and social assistance,1990,24.9
Health care and social assistance,1991,25.5
Health care and social assistance,1992,24.6
Health care and social assistance,1993,24.9
Health care and social assistance,1994,27.1
Health care and social assistance,1995,29
Health care and social assistance,1996,29.8
Health care and social assistance,1997,28
Health care and social assistance,1998,28.6
Health care and social assistance,1999,28.4
Health care and social assistance,2000,28.2
Health care and social assistance,2001,28.7
Health care and social assistance,2002,29.1
Health care and social assistance,2003,30.8
Health care and social assistance,2004,29.3
Health care and social assistance,2005,29.1
Health care and social assistance,2006,30.1
Health care and social assistance,2007,30.6
Health care and social assistance,2008,31.9
Health care and social assistance,2009,33.3
Health care and social assistance,2010,35.7
Health care and social assistance,2011,36.7
Health care and social assistance,2012,38.2
Health care and social assistance,2013,38.7
Health care and social assistance,2014,37.4
Health care and social assistance,2015,36.9
Health care and social assistance,2016,39
Health care and social assistance,2017,41
Health care and social assistance,2018,40.9
Health care and social assistance,2019,40
Health care and social assistance,2020,40.4
Health care and social assistance,2021,43.1
Health care and social assistance,2022,44.5
Health care and social assistance,2023,45.4
,,
"Information, culture and recreation",1976,5
"Information, culture and recreation",1977,5.9
"Information, culture and recreation",1978,6.3
"Information, culture and recreation",1979,5.8
"Information, culture and recreation",1980,5.5
"Information, culture and recreation",1981,5.5
"Information, culture and recreation",1982,6.1
"Information, culture and recreation",1983,6.5
"Information, culture and recreation",1984,6.3
"Information, culture and recreation",1985,5.8
"Information, culture and recreation",1986,6.6
"Information, culture and recreation",1987,6.1
"Information, culture and recreation",1988,5.8
"Information, culture and recreation",1989,6.4
"Information, culture and recreation",1990,6.7
"Information, culture and recreation",1991,6.3
"Information, culture and recreation",1992,5.9
"Information, culture and recreation",1993,7
"Information, culture and recreation",1994,6.8
"Information, culture and recreation",1995,7.9
"Information, culture and recreation",1996,7.4
"Information, culture and recreation",1997,6.6
"Information, culture and recreation",1998,6.1
"Information, culture and recreation",1999,5.7
"Information, culture and recreation",2000,7
"Information, culture and recreation",2001,7.5
"Information, culture and recreation",2002,7.2
"Information, culture and recreation",2003,7.5
"Information, culture and recreation",2004,7.9
"Information, culture and recreation",2005,7.2
"Information, culture and recreation",2006,7.6
"Information, culture and recreation",2007,8.2
"Information, culture and recreation",2008,8.2
"Information, culture and recreation",2009,9
"Information, culture and recreation",2010,7.6
"Information, culture and recreation",2011,6.9
"Information, culture and recreation",2012,7.3
"Information, culture and recreation",2013,6.7
"Information, culture and recreation",2014,7.7
"Information, culture and recreation",2015,7.4
"Information, culture and recreation",2016,7.5
"Information, culture and recreation",2017,6.8
"Information, culture and recreation",2018,6.9
"Information, culture and recreation",2019,7.9
"Information, culture and recreation",2020,5.7
"Information, culture and recreation",2021,6
"Information, culture and recreation",2022,6.9
"Information, culture and recreation",2023,7.6
,,
Accommodation and food services,1976,5.1
Accommodation and food services,1977,6.3
Accommodation and food services,1978,6.7
Accommodation and food services,1979,6.2
Accommodation and food services,1980,7.5
Accommodation and food services,1981,8.8
Accommodation and food services,1982,7.8
Accommodation and food services,1983,7.9
Accommodation and food services,1984,7.6
Accommodation and food services,1985,8.6
Accommodation and food services,1986,9
Accommodation and food services,1987,9.6
Accommodation and food services,1988,11
Accommodation and food services,1989,11.3
Accommodation and food services,1990,11.5
Accommodation and food services,1991,10.9
Accommodation and food services,1992,10.9
Accommodation and food services,1993,9.5
Accommodation and food services,1994,9.6
Accommodation and food services,1995,10.2
Accommodation and food services,1996,9.8
Accommodation and food services,1997,10.1
Accommodation and food services,1998,11.5
Accommodation and food services,1999,11.7
Accommodation and food services,2000,12.5
Accommodation and food services,2001,11.7
Accommodation and food services,2002,11.7
Accommodation and food services,2003,13.3
Accommodation and food services,2004,12.9
Accommodation and food services,2005,13.4
Accommodation and food services,2006,14.3
Accommodation and food services,2007,15.6
Accommodation and food services,2008,14.3
Accommodation and food services,2009,13.4
Accommodation and food services,2010,15.4
Accommodation and food services,2011,14.4
Accommodation and food services,2012,14.9
Accommodation and food services,2013,15.9
Accommodation and food services,2014,14.9
Accommodation and food services,2015,15.1
Accommodation and food services,2016,15.8
Accommodation and food services,2017,14.7
Accommodation and food services,2018,16.4
Accommodation and food services,2019,16.7
Accommodation and food services,2020,14.3
Accommodation and food services,2021,11.9
Accommodation and food services,2022,14.2
Accommodation and food services,2023,14.3
,,
Other services (except public administration),1976,6.7
Other services (except public administration),1977,7.5
Other services (except public administration),1978,8.1
Other services (except public administration),1979,7.7
Other services (except public administration),1980,7.6
Other services (except public administration),1981,7.9
Other services (except public administration),1982,8.4
Other services (except public administration),1983,8.4
Other services (except public administration),1984,8.9
Other services (except public administration),1985,9.4
Other services (except public administration),1986,9.5
Other services (except public administration),1987,9.9
Other services (except public administration),1988,9.8
Other services (except public administration),1989,9.5
Other services (except public administration),1990,10
Other services (except public administration),1991,10.6
Other services (except public administration),1992,9.7
Other services (except public administration),1993,10.5
Other services (except public administration),1994,10.2
Other services (except public administration),1995,9.8
Other services (except public administration),1996,10.1
Other services (except public administration),1997,9.9
Other services (except public administration),1998,11.1
Other services (except public administration),1999,12.1
Other services (except public administration),2000,11
Other services (except public administration),2001,9.5
Other services (except public administration),2002,10.4
Other services (except public administration),2003,12.4
Other services (except public administration),2004,10.8
Other services (except public administration),2005,11.2
Other services (except public administration),2006,10.6
Other services (except public administration),2007,9.1
Other services (except public administration),2008,11.2
Other services (except public administration),2009,10.4
Other services (except public administration),2010,10.9
Other services (except public administration),2011,11.7
Other services (except public administration),2012,14.4
Other services (except public administration),2013,14.3
Other services (except public administration),2014,11.8
Other services (except public administration),2015,12.7
Other services (except public administration),2016,12.1
Other services (except public administration),2017,10.8
Other services (except public administration),2018,9.9
Other services (except public administration),2019,10
Other services (except public administration),2020,10.5
Other services (except public administration),2021,8.6
Other services (except public administration),2022,8.2
Other services (except public administration),2023,8.1
,,
Public administration,1976,9.9
Public administration,1977,12.1
Public administration,1978,12.2
Public administration,1979,12.1
Public administration,1980,12.7
Public administration,1981,13.4
Public administration,1982,14.6
Public administration,1983,15
Public administration,1984,15.1
Public administration,1985,15.4
Public administration,1986,16.7
Public administration,1987,17.6
Public administration,1988,16.8
Public administration,1989,16.7
Public administration,1990,17.2
Public administration,1991,18.8
Public administration,1992,18.5
Public administration,1993,18.1
Public administration,1994,17.3
Public administration,1995,17
Public administration,1996,16.2
Public administration,1997,17.3
Public administration,1998,15.1
Public administration,1999,17.5
Public administration,2000,16.1
Public administration,2001,15.6
Public administration,2002,16.1
Public administration,2003,17.3
Public administration,2004,15.8
Public administration,2005,14.8
Public administration,2006,15
Public administration,2007,16.3
Public administration,2008,17.8
Public administration,2009,17.5
Public administration,2010,17.6
Public administration,2011,19
Public administration,2012,19.3
Public administration,2013,19.6
Public administration,2014,17.3
Public administration,2015,15.7
Public administration,2016,14.6
Public administration,2017,14.6
Public administration,2018,15.5
Public administration,2019,17.6
Public administration,2020,16.7
Public administration,2021,20
Public administration,2022,20.8
Public administration,2023,21
