Industry,Year,Employment
"Finance, insurance, real estate, rental and leasing",2006,459
"Finance, insurance, real estate, rental and leasing",2007,461.2
"Finance, insurance, real estate, rental and leasing",2008,480.1
"Finance, insurance, real estate, rental and leasing",2009,496.9
"Finance, insurance, real estate, rental and leasing",2010,497.4
"Finance, insurance, real estate, rental and leasing",2011,505.6
"Finance, insurance, real estate, rental and leasing",2012,498.5
"Finance, insurance, real estate, rental and leasing",2013,513
"Finance, insurance, real estate, rental and leasing",2014,505.5
"Finance, insurance, real estate, rental and leasing",2015,529.7
"Finance, insurance, real estate, rental and leasing",2016,540.4
"Finance, insurance, real estate, rental and leasing",2017,554.6
"Finance, insurance, real estate, rental and leasing",2018,571.5
"Finance, insurance, real estate, rental and leasing",2019,604
"Finance, insurance, real estate, rental and leasing",2020,602.3
"Finance, insurance, real estate, rental and leasing",2021,634.4
"Finance, insurance, real estate, rental and leasing",2022,675.5
"Finance, insurance, real estate, rental and leasing",2023,678.5
,,
Finance and insurance,1976,..
Finance and insurance,1977,..
Finance and insurance,1978,..
Finance and insurance,1979,..
Finance and insurance,1980,..
Finance and insurance,1981,..
Finance and insurance,1982,..
Finance and insurance,1983,..
Finance and insurance,1984,..
Finance and insurance,1985,..
Finance and insurance,1986,..
Finance and insurance,1987,235.8
Finance and insurance,1988,248.3
Finance and insurance,1989,260.1
Finance and insurance,1990,273.4
Finance and insurance,1991,262.2
Finance and insurance,1992,249.3
Finance and insurance,1993,248
Finance and insurance,1994,253.2
Finance and insurance,1995,256.4
Finance and insurance,1996,268.8
Finance and insurance,1997,274.5
Finance and insurance,1998,270.5
Finance and insurance,1999,278.5
Finance and insurance,2000,272.5
Finance and insurance,2001,288.9
Finance and insurance,2002,297.5
Finance and insurance,2003,302.2
Finance and insurance,2004,317
Finance and insurance,2005,333.6
Finance and insurance,2006,335.2
Finance and insurance,2007,333.2
Finance and insurance,2008,357.5
Finance and insurance,2009,356.5
Finance and insurance,2010,356.5
Finance and insurance,2011,358.1
Finance and insurance,2012,360.3
Finance and insurance,2013,378.5
Finance and insurance,2014,377.7
Finance and insurance,2015,376.1
Finance and insurance,2016,403.9
Finance and insurance,2017,402.4
Finance and insurance,2018,421.1
Finance and insurance,2019,435.7
Finance and insurance,2020,455.2
Finance and insurance,2021,471
Finance and insurance,2022,499.7
Finance and insurance,2023,517.6
,,
Real estate and rental and leasing,1976,..
Real estate and rental and leasing,1977,..
Real estate and rental and leasing,1978,..
Real estate and rental and leasing,1979,..
Real estate and rental and leasing,1980,..
Real estate and rental and leasing,1981,..
Real estate and rental and leasing,1982,..
Real estate and rental and leasing,1983,..
Real estate and rental and leasing,1984,..
Real estate and rental and leasing,1985,..
Real estate and rental and leasing,1986,..
Real estate and rental and leasing,1987,101.8
Real estate and rental and leasing,1988,107.8
Real estate and rental and leasing,1989,113.8
Real estate and rental and leasing,1990,121.8
Real estate and rental and leasing,1991,122.2
Real estate and rental and leasing,1992,119.3
Real estate and rental and leasing,1993,117.3
Real estate and rental and leasing,1994,100.2
Real estate and rental and leasing,1995,103.8
Real estate and rental and leasing,1996,101.5
Real estate and rental and leasing,1997,97.2
Real estate and rental and leasing,1998,100.3
Real estate and rental and leasing,1999,101.4
Real estate and rental and leasing,2000,106.3
Real estate and rental and leasing,2001,101
Real estate and rental and leasing,2002,96.2
Real estate and rental and leasing,2003,108.9
Real estate and rental and leasing,2004,112
Real estate and rental and leasing,2005,114.4
Real estate and rental and leasing,2006,123.8
Real estate and rental and leasing,2007,128
Real estate and rental and leasing,2008,122.5
Real estate and rental and leasing,2009,140.5
Real estate and rental and leasing,2010,140.9
Real estate and rental and leasing,2011,147.4
Real estate and rental and leasing,2012,138.2
Real estate and rental and leasing,2013,134.5
Real estate and rental and leasing,2014,127.8
Real estate and rental and leasing,2015,153.6
Real estate and rental and leasing,2016,136.5
Real estate and rental and leasing,2017,152.2
Real estate and rental and leasing,2018,150.4
Real estate and rental and leasing,2019,168.4
Real estate and rental and leasing,2020,147.1
Real estate and rental and leasing,2021,163.4
Real estate and rental and leasing,2022,175.8
Real estate and rental and leasing,2023,160.9
,,
"Professional, scientific and technical services",1976,101.9
"Professional, scientific and technical services",1977,118.6
"Professional, scientific and technical services",1978,125.3
"Professional, scientific and technical services",1979,141.4
"Professional, scientific and technical services",1980,146.6
"Professional, scientific and technical services",1981,162
"Professional, scientific and technical services",1982,160.2
"Professional, scientific and technical services",1983,159.1
"Professional, scientific and technical services",1984,172.4
"Professional, scientific and technical services",1985,191.2
"Professional, scientific and technical services",1986,202.9
"Professional, scientific and technical services",1987,215.4
"Professional, scientific and technical services",1988,238.7
"Professional, scientific and technical services",1989,250.5
"Professional, scientific and technical services",1990,262.9
"Professional, scientific and technical services",1991,267
"Professional, scientific and technical services",1992,266.4
"Professional, scientific and technical services",1993,268.9
"Professional, scientific and technical services",1994,282.5
"Professional, scientific and technical services",1995,299.6
"Professional, scientific and technical services",1996,315
"Professional, scientific and technical services",1997,349.3
"Professional, scientific and technical services",1998,372.2
"Professional, scientific and technical services",1999,394
"Professional, scientific and technical services",2000,416.9
"Professional, scientific and technical services",2001,438.7
"Professional, scientific and technical services",2002,438.3
"Professional, scientific and technical services",2003,449.3
"Professional, scientific and technical services",2004,437.4
"Professional, scientific and technical services",2005,435
"Professional, scientific and technical services",2006,447.4
"Professional, scientific and technical services",2007,475.5
"Professional, scientific and technical services",2008,501.9
"Professional, scientific and technical services",2009,499.5
"Professional, scientific and technical services",2010,533.7
"Professional, scientific and technical services",2011,541.2
"Professional, scientific and technical services",2012,541.9
"Professional, scientific and technical services",2013,544.4
"Professional, scientific and technical services",2014,557
"Professional, scientific and technical services",2015,575.4
"Professional, scientific and technical services",2016,581.9
"Professional, scientific and technical services",2017,616.1
"Professional, scientific and technical services",2018,638
"Professional, scientific and technical services",2019,678.5
"Professional, scientific and technical services",2020,687.9
"Professional, scientific and technical services",2021,749.5
"Professional, scientific and technical services",2022,800.5
"Professional, scientific and technical services",2023,828.3
,,
"Business, building and other support services ",1976,72
"Business, building and other support services ",1977,74.3
"Business, building and other support services ",1978,78.6
"Business, building and other support services ",1979,82.3
"Business, building and other support services ",1980,82.7
"Business, building and other support services ",1981,92.2
"Business, building and other support services ",1982,94.1
"Business, building and other support services ",1983,95.9
"Business, building and other support services ",1984,101.4
"Business, building and other support services ",1985,111
"Business, building and other support services ",1986,118.2
"Business, building and other support services ",1987,114.1
"Business, building and other support services ",1988,124.5
"Business, building and other support services ",1989,142.8
"Business, building and other support services ",1990,138.1
"Business, building and other support services ",1991,143.5
"Business, building and other support services ",1992,141.8
"Business, building and other support services ",1993,151.2
"Business, building and other support services ",1994,156.9
"Business, building and other support services ",1995,170.6
"Business, building and other support services ",1996,177.7
"Business, building and other support services ",1997,193.6
"Business, building and other support services ",1998,208
"Business, building and other support services ",1999,221.8
"Business, building and other support services ",2000,240.4
"Business, building and other support services ",2001,238.2
"Business, building and other support services ",2002,247.8
"Business, building and other support services ",2003,264.3
"Business, building and other support services ",2004,277.9
"Business, building and other support services ",2005,280.8
"Business, building and other support services ",2006,297.9
"Business, building and other support services ",2007,307.4
"Business, building and other support services ",2008,307.7
"Business, building and other support services ",2009,280.8
"Business, building and other support services ",2010,296.7
"Business, building and other support services ",2011,295.4
"Business, building and other support services ",2012,300.2
"Business, building and other support services ",2013,325.7
"Business, building and other support services ",2014,328.6
"Business, building and other support services ",2015,327
"Business, building and other support services ",2016,315.4
"Business, building and other support services ",2017,302.8
"Business, building and other support services ",2018,315.8
"Business, building and other support services ",2019,308.5
"Business, building and other support services ",2020,283.9
"Business, building and other support services ",2021,276
"Business, building and other support services ",2022,284.4
"Business, building and other support services ",2023,282.8
,,
Educational services,1976,249.1
Educational services,1977,254.5
Educational services,1978,255.8
Educational services,1979,253.4
Educational services,1980,255
Educational services,1981,245.8
Educational services,1982,243.8
Educational services,1983,268.8
Educational services,1984,262.4
Educational services,1985,265.4
Educational services,1986,276.2
Educational services,1987,284.6
Educational services,1988,311.2
Educational services,1989,318.7
Educational services,1990,322.6
Educational services,1991,330.9
Educational services,1992,342.5
Educational services,1993,351.9
Educational services,1994,360.9
Educational services,1995,356
Educational services,1996,341.6
Educational services,1997,342.4
Educational services,1998,345.2
Educational services,1999,363.4
Educational services,2000,364.2
Educational services,2001,353.3
Educational services,2002,366.6
Educational services,2003,376.7
Educational services,2004,391.6
Educational services,2005,426.4
Educational services,2006,447.5
Educational services,2007,461
Educational services,2008,457.9
Educational services,2009,451.4
Educational services,2010,455.6
Educational services,2011,459.7
Educational services,2012,466.1
Educational services,2013,484.8
Educational services,2014,488.2
Educational services,2015,514.5
Educational services,2016,500.2
Educational services,2017,496.8
Educational services,2018,518.7
Educational services,2019,534.7
Educational services,2020,512
Educational services,2021,548.7
Educational services,2022,560.9
Educational services,2023,565.4
,,
Health care and social assistance,1976,303.1
Health care and social assistance,1977,296
Health care and social assistance,1978,292.7
Health care and social assistance,1979,308.5
Health care and social assistance,1980,317.2
Health care and social assistance,1981,337.4
Health care and social assistance,1982,351.7
Health care and social assistance,1983,356
Health care and social assistance,1984,368.2
Health care and social assistance,1985,389.2
Health care and social assistance,1986,400
Health care and social assistance,1987,415.5
Health care and social assistance,1988,444.1
Health care and social assistance,1989,456.9
Health care and social assistance,1990,478
Health care and social assistance,1991,481.9
Health care and social assistance,1992,482.7
Health care and social assistance,1993,492.1
Health care and social assistance,1994,501.3
Health care and social assistance,1995,505.6
Health care and social assistance,1996,501.5
Health care and social assistance,1997,492.7
Health care and social assistance,1998,516.1
Health care and social assistance,1999,512.9
Health care and social assistance,2000,541.6
Health care and social assistance,2001,563.3
Health care and social assistance,2002,580.1
Health care and social assistance,2003,612.6
Health care and social assistance,2004,628.8
Health care and social assistance,2005,622.6
Health care and social assistance,2006,627.2
Health care and social assistance,2007,659.3
Health care and social assistance,2008,680.7
Health care and social assistance,2009,694.7
Health care and social assistance,2010,719.4
Health care and social assistance,2011,749.1
Health care and social assistance,2012,759.3
Health care and social assistance,2013,776.7
Health care and social assistance,2014,792.9
Health care and social assistance,2015,800.2
Health care and social assistance,2016,824
Health care and social assistance,2017,850.8
Health care and social assistance,2018,848.8
Health care and social assistance,2019,890.8
Health care and social assistance,2020,853
Health care and social assistance,2021,899.1
Health care and social assistance,2022,933.5
Health care and social assistance,2023,971.1
,,
"Information, culture and recreation",1976,138.2
"Information, culture and recreation",1977,145.1
"Information, culture and recreation",1978,157.8
"Information, culture and recreation",1979,167.4
"Information, culture and recreation",1980,168.7
"Information, culture and recreation",1981,182.8
"Information, culture and recreation",1982,185.7
"Information, culture and recreation",1983,192.7
"Information, culture and recreation",1984,186.5
"Information, culture and recreation",1985,174.8
"Information, culture and recreation",1986,191.2
"Information, culture and recreation",1987,216.7
"Information, culture and recreation",1988,216.9
"Information, culture and recreation",1989,231.9
"Information, culture and recreation",1990,216.3
"Information, culture and recreation",1991,206.4
"Information, culture and recreation",1992,203.6
"Information, culture and recreation",1993,208.8
"Information, culture and recreation",1994,220.5
"Information, culture and recreation",1995,232.4
"Information, culture and recreation",1996,233.8
"Information, culture and recreation",1997,248.2
"Information, culture and recreation",1998,243.9
"Information, culture and recreation",1999,259.2
"Information, culture and recreation",2000,285.5
"Information, culture and recreation",2001,301.7
"Information, culture and recreation",2002,298.5
"Information, culture and recreation",2003,294.4
"Information, culture and recreation",2004,304.6
"Information, culture and recreation",2005,298.9
"Information, culture and recreation",2006,319.7
"Information, culture and recreation",2007,314.2
"Information, culture and recreation",2008,294.4
"Information, culture and recreation",2009,300.1
"Information, culture and recreation",2010,308.8
"Information, culture and recreation",2011,326.5
"Information, culture and recreation",2012,305.9
"Information, culture and recreation",2013,303.8
"Information, culture and recreation",2014,305.5
"Information, culture and recreation",2015,298.5
"Information, culture and recreation",2016,306.4
"Information, culture and recreation",2017,307.4
"Information, culture and recreation",2018,306.1
"Information, culture and recreation",2019,305.1
"Information, culture and recreation",2020,271
"Information, culture and recreation",2021,298.6
"Information, culture and recreation",2022,316.7
"Information, culture and recreation",2023,328.3
,,
Accommodation and food services,1976,146.8
Accommodation and food services,1977,174.8
Accommodation and food services,1978,186.8
Accommodation and food services,1979,194.8
Accommodation and food services,1980,210.7
Accommodation and food services,1981,224
Accommodation and food services,1982,222.4
Accommodation and food services,1983,223.6
Accommodation and food services,1984,230.9
Accommodation and food services,1985,246.2
Accommodation and food services,1986,251.2
Accommodation and food services,1987,270.7
Accommodation and food services,1988,282
Accommodation and food services,1989,285.4
Accommodation and food services,1990,288.6
Accommodation and food services,1991,272.3
Accommodation and food services,1992,273.5
Accommodation and food services,1993,274.2
Accommodation and food services,1994,285.4
Accommodation and food services,1995,290.6
Accommodation and food services,1996,310.1
Accommodation and food services,1997,313.2
Accommodation and food services,1998,331.8
Accommodation and food services,1999,336.5
Accommodation and food services,2000,340.1
Accommodation and food services,2001,333.2
Accommodation and food services,2002,360.8
Accommodation and food services,2003,366.1
Accommodation and food services,2004,368
Accommodation and food services,2005,365.2
Accommodation and food services,2006,379.7
Accommodation and food services,2007,398.5
Accommodation and food services,2008,401.1
Accommodation and food services,2009,383.7
Accommodation and food services,2010,385.3
Accommodation and food services,2011,394.8
Accommodation and food services,2012,422.7
Accommodation and food services,2013,435
Accommodation and food services,2014,446.7
Accommodation and food services,2015,445
Accommodation and food services,2016,441.1
Accommodation and food services,2017,447.7
Accommodation and food services,2018,464.5
Accommodation and food services,2019,459.9
Accommodation and food services,2020,346.1
Accommodation and food services,2021,372.1
Accommodation and food services,2022,398.6
Accommodation and food services,2023,426.7
,,
Other services (except public administration),1976,150.5
Other services (except public administration),1977,149.6
Other services (except public administration),1978,158
Other services (except public administration),1979,170.1
Other services (except public administration),1980,175
Other services (except public administration),1981,189.5
Other services (except public administration),1982,192.7
Other services (except public administration),1983,200.1
Other services (except public administration),1984,204.1
Other services (except public administration),1985,209.5
Other services (except public administration),1986,221.7
Other services (except public administration),1987,237.3
Other services (except public administration),1988,216.7
Other services (except public administration),1989,218.1
Other services (except public administration),1990,220
Other services (except public administration),1991,214.3
Other services (except public administration),1992,214.7
Other services (except public administration),1993,223.5
Other services (except public administration),1994,233
Other services (except public administration),1995,237.3
Other services (except public administration),1996,242.3
Other services (except public administration),1997,247.2
Other services (except public administration),1998,259.8
Other services (except public administration),1999,250.9
Other services (except public administration),2000,243.8
Other services (except public administration),2001,242.7
Other services (except public administration),2002,247
Other services (except public administration),2003,263.7
Other services (except public administration),2004,256.2
Other services (except public administration),2005,257.5
Other services (except public administration),2006,260.2
Other services (except public administration),2007,259.2
Other services (except public administration),2008,270.6
Other services (except public administration),2009,291.4
Other services (except public administration),2010,292.3
Other services (except public administration),2011,288.9
Other services (except public administration),2012,290.8
Other services (except public administration),2013,280.1
Other services (except public administration),2014,274.7
Other services (except public administration),2015,270.5
Other services (except public administration),2016,272.8
Other services (except public administration),2017,277.9
Other services (except public administration),2018,282.3
Other services (except public administration),2019,289.8
Other services (except public administration),2020,261.2
Other services (except public administration),2021,258.1
Other services (except public administration),2022,252.5
Other services (except public administration),2023,272.5
,,
Public administration,1976,253.7
Public administration,1977,252.4
Public administration,1978,255.3
Public administration,1979,238.1
Public administration,1980,252.3
Public administration,1981,261.8
Public administration,1982,256
Public administration,1983,261.7
Public administration,1984,270.6
Public administration,1985,271.4
Public administration,1986,273
Public administration,1987,274.9
Public administration,1988,283.1
Public administration,1989,293.2
Public administration,1990,314.2
Public administration,1991,317.2
Public administration,1992,317.5
Public administration,1993,315.5
Public administration,1994,311.5
Public administration,1995,301.6
Public administration,1996,287.9
Public administration,1997,279.6
Public administration,1998,282.6
Public administration,1999,286
Public administration,2000,281.9
Public administration,2001,284.3
Public administration,2002,296.7
Public administration,2003,310.9
Public administration,2004,311.2
Public administration,2005,323.9
Public administration,2006,317.6
Public administration,2007,338.2
Public administration,2008,356.1
Public administration,2009,357.3
Public administration,2010,364.5
Public administration,2011,368.8
Public administration,2012,364.4
Public administration,2013,365
Public administration,2014,360.5
Public administration,2015,344.8
Public administration,2016,350
Public administration,2017,360.2
Public administration,2018,351.1
Public administration,2019,371.7
Public administration,2020,388.2
Public administration,2021,411.6
Public administration,2022,439.2
Public administration,2023,454.2
