Industry,Year,Employment
Finance and insurance,1979,..
Finance and insurance,1980,..
Finance and insurance,1981,..
Finance and insurance,1982,..
Finance and insurance,1983,..
Finance and insurance,1984,..
Finance and insurance,1985,..
Finance and insurance,1986,..
Finance and insurance,1987,15.5
Finance and insurance,1988,16.6
Finance and insurance,1989,16.7
Finance and insurance,1990,16.4
Finance and insurance,1991,16.8
Finance and insurance,1992,16.6
Finance and insurance,1993,17.5
Finance and insurance,1994,17.9
Finance and insurance,1995,17.8
Finance and insurance,1996,17.6
Finance and insurance,1997,17.6
Finance and insurance,1998,17.3
Finance and insurance,1999,17.8
Finance and insurance,2000,19.8
Finance and insurance,2001,19.4
Finance and insurance,2002,20.4
Finance and insurance,2003,20.8
Finance and insurance,2004,19.6
Finance and insurance,2005,19.3
Finance and insurance,2006,18.3
Finance and insurance,2007,19.9
Finance and insurance,2008,22.3
Finance and insurance,2009,21.7
Finance and insurance,2010,22.8
Finance and insurance,2011,22.4
Finance and insurance,2012,22.4
Finance and insurance,2013,19.3
Finance and insurance,2014,22.5
Finance and insurance,2015,21.3
Finance and insurance,2016,21.4
Finance and insurance,2017,19.7
Finance and insurance,2018,20.2
Finance and insurance,2019,21.5
Finance and insurance,2020,22.2
Finance and insurance,2021,21.8
Finance and insurance,2022,23.8
Finance and insurance,2023,21.9
,,
Real estate and rental and leasing,1976,..
Real estate and rental and leasing,1977,..
Real estate and rental and leasing,1978,..
Real estate and rental and leasing,1979,..
Real estate and rental and leasing,1980,..
Real estate and rental and leasing,1981,..
Real estate and rental and leasing,1982,..
Real estate and rental and leasing,1983,..
Real estate and rental and leasing,1984,..
Real estate and rental and leasing,1985,..
Real estate and rental and leasing,1986,..
Real estate and rental and leasing,1987,6.3
Real estate and rental and leasing,1988,6
Real estate and rental and leasing,1989,6.3
Real estate and rental and leasing,1990,6.8
Real estate and rental and leasing,1991,6.9
Real estate and rental and leasing,1992,7.2
Real estate and rental and leasing,1993,7
Real estate and rental and leasing,1994,7.1
Real estate and rental and leasing,1995,7.4
Real estate and rental and leasing,1996,6.6
Real estate and rental and leasing,1997,7.2
Real estate and rental and leasing,1998,7.6
Real estate and rental and leasing,1999,6.9
Real estate and rental and leasing,2000,7.1
Real estate and rental and leasing,2001,7.3
Real estate and rental and leasing,2002,6.5
Real estate and rental and leasing,2003,7.2
Real estate and rental and leasing,2004,7.1
Real estate and rental and leasing,2005,6.3
Real estate and rental and leasing,2006,7
Real estate and rental and leasing,2007,7.5
Real estate and rental and leasing,2008,6.7
Real estate and rental and leasing,2009,7.9
Real estate and rental and leasing,2010,8.1
Real estate and rental and leasing,2011,7.9
Real estate and rental and leasing,2012,6.6
Real estate and rental and leasing,2013,7.7
Real estate and rental and leasing,2014,6.8
Real estate and rental and leasing,2015,8.4
Real estate and rental and leasing,2016,6.3
Real estate and rental and leasing,2017,7.7
Real estate and rental and leasing,2018,8.3
Real estate and rental and leasing,2019,8.1
Real estate and rental and leasing,2020,7.4
Real estate and rental and leasing,2021,6.7
Real estate and rental and leasing,2022,6.9
Real estate and rental and leasing,2023,7.4
,,
"Professional, scientific and technical services",1976,8.1
"Professional, scientific and technical services",1977,5.2
"Professional, scientific and technical services",1978,4.9
"Professional, scientific and technical services",1979,6.3
"Professional, scientific and technical services",1980,7.7
"Professional, scientific and technical services",1981,8.1
"Professional, scientific and technical services",1982,8.5
"Professional, scientific and technical services",1983,8.9
"Professional, scientific and technical services",1984,10.2
"Professional, scientific and technical services",1985,11.1
"Professional, scientific and technical services",1986,10.8
"Professional, scientific and technical services",1987,11.2
"Professional, scientific and technical services",1988,10.8
"Professional, scientific and technical services",1989,11
"Professional, scientific and technical services",1990,10.6
"Professional, scientific and technical services",1991,11.6
"Professional, scientific and technical services",1992,11.3
"Professional, scientific and technical services",1993,11.3
"Professional, scientific and technical services",1994,12.2
"Professional, scientific and technical services",1995,13.9
"Professional, scientific and technical services",1996,14.5
"Professional, scientific and technical services",1997,15
"Professional, scientific and technical services",1998,16.3
"Professional, scientific and technical services",1999,15.5
"Professional, scientific and technical services",2000,16.4
"Professional, scientific and technical services",2001,17.6
"Professional, scientific and technical services",2002,17.4
"Professional, scientific and technical services",2003,17.7
"Professional, scientific and technical services",2004,17.5
"Professional, scientific and technical services",2005,18.2
"Professional, scientific and technical services",2006,18.7
"Professional, scientific and technical services",2007,21.2
"Professional, scientific and technical services",2008,21.3
"Professional, scientific and technical services",2009,22
"Professional, scientific and technical services",2010,23.8
"Professional, scientific and technical services",2011,24.5
"Professional, scientific and technical services",2012,24.6
"Professional, scientific and technical services",2013,27
"Professional, scientific and technical services",2014,27.9
"Professional, scientific and technical services",2015,26
"Professional, scientific and technical services",2016,27.6
"Professional, scientific and technical services",2017,29.7
"Professional, scientific and technical services",2018,26.8
"Professional, scientific and technical services",2019,27.2
"Professional, scientific and technical services",2020,26.1
"Professional, scientific and technical services",2021,26.2
"Professional, scientific and technical services",2022,28.8
"Professional, scientific and technical services",2023,34.4
,,
"Business, building and other support services ",1976,3.4
"Business, building and other support services ",1977,5
"Business, building and other support services ",1978,5.7
"Business, building and other support services ",1979,6.2
"Business, building and other support services ",1980,5.6
"Business, building and other support services ",1981,5.9
"Business, building and other support services ",1982,6.9
"Business, building and other support services ",1983,7
"Business, building and other support services ",1984,6.6
"Business, building and other support services ",1985,7.6
"Business, building and other support services ",1986,8.3
"Business, building and other support services ",1987,7.4
"Business, building and other support services ",1988,6.5
"Business, building and other support services ",1989,7.3
"Business, building and other support services ",1990,8
"Business, building and other support services ",1991,8.3
"Business, building and other support services ",1992,8.3
"Business, building and other support services ",1993,8.1
"Business, building and other support services ",1994,9.4
"Business, building and other support services ",1995,9.3
"Business, building and other support services ",1996,8.9
"Business, building and other support services ",1997,8.9
"Business, building and other support services ",1998,9.8
"Business, building and other support services ",1999,11.5
"Business, building and other support services ",2000,10.2
"Business, building and other support services ",2001,10.1
"Business, building and other support services ",2002,11.8
"Business, building and other support services ",2003,12.6
"Business, building and other support services ",2004,13.1
"Business, building and other support services ",2005,13.3
"Business, building and other support services ",2006,12.9
"Business, building and other support services ",2007,11.7
"Business, building and other support services ",2008,11.7
"Business, building and other support services ",2009,12.4
"Business, building and other support services ",2010,11.9
"Business, building and other support services ",2011,11.9
"Business, building and other support services ",2012,13.3
"Business, building and other support services ",2013,13.1
"Business, building and other support services ",2014,13.1
"Business, building and other support services ",2015,13.8
"Business, building and other support services ",2016,13
"Business, building and other support services ",2017,12.7
"Business, building and other support services ",2018,14.5
"Business, building and other support services ",2019,15.3
"Business, building and other support services ",2020,15.6
"Business, building and other support services ",2021,15.2
"Business, building and other support services ",2022,12
"Business, building and other support services ",2023,14.3
,,
Educational services,1976,25.2
Educational services,1977,28.8
Educational services,1978,27
Educational services,1979,26.8
Educational services,1980,27.2
Educational services,1981,27.3
Educational services,1982,25.7
Educational services,1983,27.1
Educational services,1984,26.2
Educational services,1985,27.5
Educational services,1986,30.4
Educational services,1987,31.2
Educational services,1988,30.3
Educational services,1989,30.3
Educational services,1990,31
Educational services,1991,31.2
Educational services,1992,31.2
Educational services,1993,30.4
Educational services,1994,30.7
Educational services,1995,29.9
Educational services,1996,31.5
Educational services,1997,32
Educational services,1998,34.1
Educational services,1999,36.1
Educational services,2000,35.4
Educational services,2001,34.6
Educational services,2002,35.6
Educational services,2003,39
Educational services,2004,40.5
Educational services,2005,38.6
Educational services,2006,38.8
Educational services,2007,39.4
Educational services,2008,38.7
Educational services,2009,39
Educational services,2010,38.9
Educational services,2011,38
Educational services,2012,39.7
Educational services,2013,42.9
Educational services,2014,43.9
Educational services,2015,43.2
Educational services,2016,40.1
Educational services,2017,39
Educational services,2018,40.6
Educational services,2019,43.9
Educational services,2020,43.9
Educational services,2021,45.5
Educational services,2022,47.5
Educational services,2023,51.5
,,
Health care and social assistance,1976,31.5
Health care and social assistance,1977,35
Health care and social assistance,1978,36.6
Health care and social assistance,1979,35.4
Health care and social assistance,1980,34.9
Health care and social assistance,1981,38
Health care and social assistance,1982,39.2
Health care and social assistance,1983,43.2
Health care and social assistance,1984,43.1
Health care and social assistance,1985,43.2
Health care and social assistance,1986,43.4
Health care and social assistance,1987,47
Health care and social assistance,1988,49.4
Health care and social assistance,1989,49
Health care and social assistance,1990,50
Health care and social assistance,1991,49.6
Health care and social assistance,1992,50.7
Health care and social assistance,1993,52.1
Health care and social assistance,1994,50.5
Health care and social assistance,1995,49.4
Health care and social assistance,1996,48.9
Health care and social assistance,1997,50.4
Health care and social assistance,1998,49.6
Health care and social assistance,1999,50.6
Health care and social assistance,2000,53.2
Health care and social assistance,2001,53.4
Health care and social assistance,2002,56.7
Health care and social assistance,2003,57.8
Health care and social assistance,2004,58.3
Health care and social assistance,2005,58.6
Health care and social assistance,2006,59.6
Health care and social assistance,2007,62.7
Health care and social assistance,2008,63
Health care and social assistance,2009,65.8
Health care and social assistance,2010,66.5
Health care and social assistance,2011,68.1
Health care and social assistance,2012,71
Health care and social assistance,2013,73.5
Health care and social assistance,2014,72.7
Health care and social assistance,2015,74.7
Health care and social assistance,2016,77
Health care and social assistance,2017,77.1
Health care and social assistance,2018,79.7
Health care and social assistance,2019,80.6
Health care and social assistance,2020,81
Health care and social assistance,2021,87.5
Health care and social assistance,2022,91.7
Health care and social assistance,2023,90.7
,,
"Information, culture and recreation",1976,14.4
"Information, culture and recreation",1977,11.9
"Information, culture and recreation",1978,12.5
"Information, culture and recreation",1979,14.3
"Information, culture and recreation",1980,15.1
"Information, culture and recreation",1981,12.7
"Information, culture and recreation",1982,14.3
"Information, culture and recreation",1983,14.8
"Information, culture and recreation",1984,14.2
"Information, culture and recreation",1985,16.8
"Information, culture and recreation",1986,16.8
"Information, culture and recreation",1987,15.2
"Information, culture and recreation",1988,16.7
"Information, culture and recreation",1989,15.9
"Information, culture and recreation",1990,16.1
"Information, culture and recreation",1991,16.3
"Information, culture and recreation",1992,15.5
"Information, culture and recreation",1993,16.7
"Information, culture and recreation",1994,17
"Information, culture and recreation",1995,17.3
"Information, culture and recreation",1996,17
"Information, culture and recreation",1997,17.6
"Information, culture and recreation",1998,18.8
"Information, culture and recreation",1999,19.8
"Information, culture and recreation",2000,18
"Information, culture and recreation",2001,17.6
"Information, culture and recreation",2002,17.7
"Information, culture and recreation",2003,19.6
"Information, culture and recreation",2004,20.2
"Information, culture and recreation",2005,20.3
"Information, culture and recreation",2006,20.4
"Information, culture and recreation",2007,20.3
"Information, culture and recreation",2008,19.8
"Information, culture and recreation",2009,19.2
"Information, culture and recreation",2010,18.1
"Information, culture and recreation",2011,17.8
"Information, culture and recreation",2012,18
"Information, culture and recreation",2013,17
"Information, culture and recreation",2014,16.3
"Information, culture and recreation",2015,18.4
"Information, culture and recreation",2016,19.4
"Information, culture and recreation",2017,19.4
"Information, culture and recreation",2018,19.9
"Information, culture and recreation",2019,21.7
"Information, culture and recreation",2020,18.4
"Information, culture and recreation",2021,17.6
"Information, culture and recreation",2022,19.5
"Information, culture and recreation",2023,20.9
,,
Accommodation and food services,1976,15
Accommodation and food services,1977,16.2
Accommodation and food services,1978,16.9
Accommodation and food services,1979,19.5
Accommodation and food services,1980,20.7
Accommodation and food services,1981,21.3
Accommodation and food services,1982,23
Accommodation and food services,1983,24.3
Accommodation and food services,1984,24.9
Accommodation and food services,1985,25.2
Accommodation and food services,1986,25.6
Accommodation and food services,1987,26.5
Accommodation and food services,1988,25
Accommodation and food services,1989,25.9
Accommodation and food services,1990,25.9
Accommodation and food services,1991,26.5
Accommodation and food services,1992,26.1
Accommodation and food services,1993,27.8
Accommodation and food services,1994,28.3
Accommodation and food services,1995,28
Accommodation and food services,1996,28.9
Accommodation and food services,1997,28.7
Accommodation and food services,1998,27.2
Accommodation and food services,1999,29.5
Accommodation and food services,2000,30.4
Accommodation and food services,2001,31.1
Accommodation and food services,2002,31.6
Accommodation and food services,2003,32.5
Accommodation and food services,2004,32.3
Accommodation and food services,2005,29.5
Accommodation and food services,2006,30.9
Accommodation and food services,2007,31.7
Accommodation and food services,2008,32
Accommodation and food services,2009,32.2
Accommodation and food services,2010,31.9
Accommodation and food services,2011,32.8
Accommodation and food services,2012,32.4
Accommodation and food services,2013,34
Accommodation and food services,2014,34.7
Accommodation and food services,2015,37.2
Accommodation and food services,2016,37.4
Accommodation and food services,2017,35.6
Accommodation and food services,2018,34.9
Accommodation and food services,2019,38.3
Accommodation and food services,2020,26.8
Accommodation and food services,2021,27.4
Accommodation and food services,2022,30.6
Accommodation and food services,2023,30.8
,,
Other services (except public administration),1976,17.4
Other services (except public administration),1977,14.3
Other services (except public administration),1978,15.7
Other services (except public administration),1979,16.1
Other services (except public administration),1980,17.1
Other services (except public administration),1981,19.7
Other services (except public administration),1982,19.8
Other services (except public administration),1983,20
Other services (except public administration),1984,20.2
Other services (except public administration),1985,21.7
Other services (except public administration),1986,23
Other services (except public administration),1987,23.1
Other services (except public administration),1988,23.8
Other services (except public administration),1989,24.2
Other services (except public administration),1990,21.1
Other services (except public administration),1991,22.4
Other services (except public administration),1992,21.3
Other services (except public administration),1993,20.9
Other services (except public administration),1994,22.5
Other services (except public administration),1995,23.8
Other services (except public administration),1996,23.1
Other services (except public administration),1997,24.1
Other services (except public administration),1998,23.6
Other services (except public administration),1999,24.5
Other services (except public administration),2000,23.1
Other services (except public administration),2001,22.6
Other services (except public administration),2002,23.5
Other services (except public administration),2003,24.4
Other services (except public administration),2004,22.8
Other services (except public administration),2005,22.2
Other services (except public administration),2006,21.6
Other services (except public administration),2007,21.9
Other services (except public administration),2008,23.5
Other services (except public administration),2009,25.9
Other services (except public administration),2010,25.6
Other services (except public administration),2011,27.2
Other services (except public administration),2012,25.8
Other services (except public administration),2013,25.2
Other services (except public administration),2014,23.9
Other services (except public administration),2015,25.9
Other services (except public administration),2016,24.6
Other services (except public administration),2017,23.5
Other services (except public administration),2018,24.4
Other services (except public administration),2019,26.8
Other services (except public administration),2020,27.2
Other services (except public administration),2021,25.7
Other services (except public administration),2022,27.5
Other services (except public administration),2023,26.4
,,
Public administration,1976,26
Public administration,1977,24.9
Public administration,1978,24.9
Public administration,1979,27
Public administration,1980,28.9
Public administration,1981,29
Public administration,1982,28.7
Public administration,1983,31.4
Public administration,1984,33.3
Public administration,1985,32.5
Public administration,1986,31.5
Public administration,1987,29.4
Public administration,1988,30.1
Public administration,1989,30.8
Public administration,1990,30
Public administration,1991,29.3
Public administration,1992,29.4
Public administration,1993,29.4
Public administration,1994,28
Public administration,1995,29.4
Public administration,1996,28.6
Public administration,1997,29.3
Public administration,1998,28.1
Public administration,1999,26.1
Public administration,2000,26
Public administration,2001,26.9
Public administration,2002,26
Public administration,2003,26.4
Public administration,2004,25.9
Public administration,2005,27
Public administration,2006,27.5
Public administration,2007,27
Public administration,2008,29.2
Public administration,2009,30.1
Public administration,2010,29.3
Public administration,2011,29.2
Public administration,2012,30.1
Public administration,2013,31.5
Public administration,2014,30.7
Public administration,2015,29
Public administration,2016,29.5
Public administration,2017,29.9
Public administration,2018,30.8
Public administration,2019,31.6
Public administration,2020,33.8
Public administration,2021,36.7
Public administration,2022,36.7
Public administration,2023,37.5
