Industry,Year,Employment
"Finance, insurance, real estate, rental and leasing",2016,150.6
"Finance, insurance, real estate, rental and leasing",2017,167
"Finance, insurance, real estate, rental and leasing",2018,166.1
"Finance, insurance, real estate, rental and leasing",2019,168.3
"Finance, insurance, real estate, rental and leasing",2020,170.1
"Finance, insurance, real estate, rental and leasing",2021,168.9
"Finance, insurance, real estate, rental and leasing",2022,161.9
"Finance, insurance, real estate, rental and leasing",2023,173.5
,,
Finance and insurance,1976,..
Finance and insurance,1977,..
Finance and insurance,1978,..
Finance and insurance,1979,..
Finance and insurance,1980,..
Finance and insurance,1981,..
Finance and insurance,1982,..
Finance and insurance,1983,..
Finance and insurance,1984,..
Finance and insurance,1985,..
Finance and insurance,1986,..
Finance and insurance,1987,58.1
Finance and insurance,1988,62.3
Finance and insurance,1989,63.5
Finance and insurance,1990,63.7
Finance and insurance,1991,69.4
Finance and insurance,1992,65.9
Finance and insurance,1993,68.6
Finance and insurance,1994,72.9
Finance and insurance,1995,70
Finance and insurance,1996,74.3
Finance and insurance,1997,82.5
Finance and insurance,1998,75.8
Finance and insurance,1999,77.2
Finance and insurance,2000,78.9
Finance and insurance,2001,80.3
Finance and insurance,2002,80.5
Finance and insurance,2003,80.8
Finance and insurance,2004,81.8
Finance and insurance,2005,84.4
Finance and insurance,2006,85.3
Finance and insurance,2007,92.5
Finance and insurance,2008,92.2
Finance and insurance,2009,85.2
Finance and insurance,2010,91.8
Finance and insurance,2011,83.3
Finance and insurance,2012,92.5
Finance and insurance,2013,94.6
Finance and insurance,2014,97.4
Finance and insurance,2015,95.1
Finance and insurance,2016,100.9
Finance and insurance,2017,108
Finance and insurance,2018,104.2
Finance and insurance,2019,104.8
Finance and insurance,2020,112
Finance and insurance,2021,114
Finance and insurance,2022,104.8
Finance and insurance,2023,113
,,
Real estate and rental and leasing,1976,..
Real estate and rental and leasing,1977,..
Real estate and rental and leasing,1978,..
Real estate and rental and leasing,1979,..
Real estate and rental and leasing,1980,..
Real estate and rental and leasing,1981,..
Real estate and rental and leasing,1982,..
Real estate and rental and leasing,1983,..
Real estate and rental and leasing,1984,..
Real estate and rental and leasing,1985,..
Real estate and rental and leasing,1986,..
Real estate and rental and leasing,1987,32.4
Real estate and rental and leasing,1988,34
Real estate and rental and leasing,1989,35.2
Real estate and rental and leasing,1990,38.4
Real estate and rental and leasing,1991,34.2
Real estate and rental and leasing,1992,45
Real estate and rental and leasing,1993,46
Real estate and rental and leasing,1994,44.3
Real estate and rental and leasing,1995,46.7
Real estate and rental and leasing,1996,48
Real estate and rental and leasing,1997,43.3
Real estate and rental and leasing,1998,46.2
Real estate and rental and leasing,1999,42.9
Real estate and rental and leasing,2000,38.1
Real estate and rental and leasing,2001,39.8
Real estate and rental and leasing,2002,43.2
Real estate and rental and leasing,2003,45.1
Real estate and rental and leasing,2004,46.1
Real estate and rental and leasing,2005,46.8
Real estate and rental and leasing,2006,49
Real estate and rental and leasing,2007,46.3
Real estate and rental and leasing,2008,51
Real estate and rental and leasing,2009,49.5
Real estate and rental and leasing,2010,44.8
Real estate and rental and leasing,2011,53.9
Real estate and rental and leasing,2012,50.9
Real estate and rental and leasing,2013,54.1
Real estate and rental and leasing,2014,52.8
Real estate and rental and leasing,2015,45.9
Real estate and rental and leasing,2016,49.7
Real estate and rental and leasing,2017,59
Real estate and rental and leasing,2018,61.8
Real estate and rental and leasing,2019,63.5
Real estate and rental and leasing,2020,58.1
Real estate and rental and leasing,2021,54.9
Real estate and rental and leasing,2022,57.1
Real estate and rental and leasing,2023,60.5
,,
"Professional, scientific and technical services",1976,31.2
"Professional, scientific and technical services",1977,35
"Professional, scientific and technical services",1978,34.8
"Professional, scientific and technical services",1979,41.2
"Professional, scientific and technical services",1980,48.5
"Professional, scientific and technical services",1981,57.8
"Professional, scientific and technical services",1982,54.5
"Professional, scientific and technical services",1983,54.7
"Professional, scientific and technical services",1984,50.4
"Professional, scientific and technical services",1985,58.5
"Professional, scientific and technical services",1986,61.2
"Professional, scientific and technical services",1987,67
"Professional, scientific and technical services",1988,77.7
"Professional, scientific and technical services",1989,82.4
"Professional, scientific and technical services",1990,87.6
"Professional, scientific and technical services",1991,93.9
"Professional, scientific and technical services",1992,86.7
"Professional, scientific and technical services",1993,96.6
"Professional, scientific and technical services",1994,101.3
"Professional, scientific and technical services",1995,104.1
"Professional, scientific and technical services",1996,107.3
"Professional, scientific and technical services",1997,113.2
"Professional, scientific and technical services",1998,123.8
"Professional, scientific and technical services",1999,137
"Professional, scientific and technical services",2000,136.3
"Professional, scientific and technical services",2001,139.2
"Professional, scientific and technical services",2002,134
"Professional, scientific and technical services",2003,136
"Professional, scientific and technical services",2004,143.1
"Professional, scientific and technical services",2005,159.1
"Professional, scientific and technical services",2006,162.7
"Professional, scientific and technical services",2007,162.1
"Professional, scientific and technical services",2008,168
"Professional, scientific and technical services",2009,165
"Professional, scientific and technical services",2010,167.8
"Professional, scientific and technical services",2011,179.4
"Professional, scientific and technical services",2012,176.7
"Professional, scientific and technical services",2013,183.3
"Professional, scientific and technical services",2014,185.3
"Professional, scientific and technical services",2015,196.1
"Professional, scientific and technical services",2016,202.3
"Professional, scientific and technical services",2017,205.8
"Professional, scientific and technical services",2018,218.5
"Professional, scientific and technical services",2019,238.5
"Professional, scientific and technical services",2020,240
"Professional, scientific and technical services",2021,261.4
"Professional, scientific and technical services",2022,274.9
"Professional, scientific and technical services",2023,278.8
,,
"Business, building and other support services ",1976,16.9
"Business, building and other support services ",1977,17.6
"Business, building and other support services ",1978,21
"Business, building and other support services ",1979,20.2
"Business, building and other support services ",1980,22.7
"Business, building and other support services ",1981,22.9
"Business, building and other support services ",1982,25.9
"Business, building and other support services ",1983,26.6
"Business, building and other support services ",1984,29.1
"Business, building and other support services ",1985,32.5
"Business, building and other support services ",1986,33.8
"Business, building and other support services ",1987,35.1
"Business, building and other support services ",1988,36.4
"Business, building and other support services ",1989,35.4
"Business, building and other support services ",1990,37.1
"Business, building and other support services ",1991,38.8
"Business, building and other support services ",1992,41
"Business, building and other support services ",1993,46
"Business, building and other support services ",1994,52.6
"Business, building and other support services ",1995,55.8
"Business, building and other support services ",1996,60
"Business, building and other support services ",1997,62
"Business, building and other support services ",1998,65.2
"Business, building and other support services ",1999,64.8
"Business, building and other support services ",2000,69.7
"Business, building and other support services ",2001,70.5
"Business, building and other support services ",2002,71.8
"Business, building and other support services ",2003,78.9
"Business, building and other support services ",2004,79.6
"Business, building and other support services ",2005,89.5
"Business, building and other support services ",2006,95.9
"Business, building and other support services ",2007,96.8
"Business, building and other support services ",2008,102.8
"Business, building and other support services ",2009,95.8
"Business, building and other support services ",2010,90.7
"Business, building and other support services ",2011,95.7
"Business, building and other support services ",2012,98.6
"Business, building and other support services ",2013,94.2
"Business, building and other support services ",2014,87.2
"Business, building and other support services ",2015,92.1
"Business, building and other support services ",2016,99.8
"Business, building and other support services ",2017,104.1
"Business, building and other support services ",2018,103.3
"Business, building and other support services ",2019,115.3
"Business, building and other support services ",2020,96.9
"Business, building and other support services ",2021,98.6
"Business, building and other support services ",2022,89.3
"Business, building and other support services ",2023,88.3
,,
Educational services,1976,73.8
Educational services,1977,71.8
Educational services,1978,73.3
Educational services,1979,72.2
Educational services,1980,73.6
Educational services,1981,74.2
Educational services,1982,72.3
Educational services,1983,76.2
Educational services,1984,77.5
Educational services,1985,80.3
Educational services,1986,86.3
Educational services,1987,84
Educational services,1988,86.6
Educational services,1989,88.2
Educational services,1990,89
Educational services,1991,98.3
Educational services,1992,107.4
Educational services,1993,113.8
Educational services,1994,121.8
Educational services,1995,124.1
Educational services,1996,118.2
Educational services,1997,119.9
Educational services,1998,117.3
Educational services,1999,125.1
Educational services,2000,135.7
Educational services,2001,137.3
Educational services,2002,136.7
Educational services,2003,136.8
Educational services,2004,132.4
Educational services,2005,143.2
Educational services,2006,151.9
Educational services,2007,151.6
Educational services,2008,148
Educational services,2009,153.3
Educational services,2010,156.6
Educational services,2011,156.9
Educational services,2012,167.4
Educational services,2013,165.4
Educational services,2014,167.3
Educational services,2015,170.3
Educational services,2016,172.3
Educational services,2017,172.4
Educational services,2018,168.7
Educational services,2019,177.1
Educational services,2020,173.2
Educational services,2021,185.7
Educational services,2022,201.4
Educational services,2023,218
,,
Health care and social assistance,1976,79.8
Health care and social assistance,1977,87.9
Health care and social assistance,1978,95.6
Health care and social assistance,1979,98.8
Health care and social assistance,1980,102.3
Health care and social assistance,1981,104.7
Health care and social assistance,1982,107.3
Health care and social assistance,1983,114.1
Health care and social assistance,1984,115.9
Health care and social assistance,1985,119
Health care and social assistance,1986,120.1
Health care and social assistance,1987,124.7
Health care and social assistance,1988,128.6
Health care and social assistance,1989,138.1
Health care and social assistance,1990,148.8
Health care and social assistance,1991,155.7
Health care and social assistance,1992,164.1
Health care and social assistance,1993,165.4
Health care and social assistance,1994,172.9
Health care and social assistance,1995,179
Health care and social assistance,1996,185.3
Health care and social assistance,1997,191.8
Health care and social assistance,1998,196.8
Health care and social assistance,1999,194.3
Health care and social assistance,2000,200.8
Health care and social assistance,2001,197.2
Health care and social assistance,2002,211.2
Health care and social assistance,2003,214.3
Health care and social assistance,2004,216.7
Health care and social assistance,2005,212.8
Health care and social assistance,2006,226.2
Health care and social assistance,2007,234.4
Health care and social assistance,2008,239
Health care and social assistance,2009,253.6
Health care and social assistance,2010,261.7
Health care and social assistance,2011,254.7
Health care and social assistance,2012,264.1
Health care and social assistance,2013,261.4
Health care and social assistance,2014,268.5
Health care and social assistance,2015,286.2
Health care and social assistance,2016,297.8
Health care and social assistance,2017,310
Health care and social assistance,2018,327.7
Health care and social assistance,2019,328.1
Health care and social assistance,2020,321.5
Health care and social assistance,2021,351.7
Health care and social assistance,2022,368.9
Health care and social assistance,2023,372.8
,,
"Information, culture and recreation",1976,45.9
"Information, culture and recreation",1977,39.7
"Information, culture and recreation",1978,39.9
"Information, culture and recreation",1979,42.7
"Information, culture and recreation",1980,49.3
"Information, culture and recreation",1981,53.1
"Information, culture and recreation",1982,55.3
"Information, culture and recreation",1983,53.8
"Information, culture and recreation",1984,52.3
"Information, culture and recreation",1985,52.9
"Information, culture and recreation",1986,62.7
"Information, culture and recreation",1987,67
"Information, culture and recreation",1988,64.1
"Information, culture and recreation",1989,68.4
"Information, culture and recreation",1990,68.7
"Information, culture and recreation",1991,67.9
"Information, culture and recreation",1992,65.4
"Information, culture and recreation",1993,66.9
"Information, culture and recreation",1994,77.8
"Information, culture and recreation",1995,84.3
"Information, culture and recreation",1996,83.2
"Information, culture and recreation",1997,88.5
"Information, culture and recreation",1998,94.4
"Information, culture and recreation",1999,90.8
"Information, culture and recreation",2000,97
"Information, culture and recreation",2001,103.7
"Information, culture and recreation",2002,105
"Information, culture and recreation",2003,105.3
"Information, culture and recreation",2004,109.8
"Information, culture and recreation",2005,109.2
"Information, culture and recreation",2006,113.9
"Information, culture and recreation",2007,112.1
"Information, culture and recreation",2008,113.4
"Information, culture and recreation",2009,107.1
"Information, culture and recreation",2010,107.5
"Information, culture and recreation",2011,107.9
"Information, culture and recreation",2012,111.7
"Information, culture and recreation",2013,110.8
"Information, culture and recreation",2014,114.3
"Information, culture and recreation",2015,122.7
"Information, culture and recreation",2016,130.1
"Information, culture and recreation",2017,137.2
"Information, culture and recreation",2018,129.9
"Information, culture and recreation",2019,132.2
"Information, culture and recreation",2020,106.4
"Information, culture and recreation",2021,127.6
"Information, culture and recreation",2022,145.2
"Information, culture and recreation",2023,136.8
,,
Accommodation and food services,1976,60.7
Accommodation and food services,1977,62.1
Accommodation and food services,1978,64.1
Accommodation and food services,1979,71.7
Accommodation and food services,1980,82.5
Accommodation and food services,1981,84.4
Accommodation and food services,1982,83.1
Accommodation and food services,1983,82.1
Accommodation and food services,1984,89
Accommodation and food services,1985,89.6
Accommodation and food services,1986,94.2
Accommodation and food services,1987,99.7
Accommodation and food services,1988,104.6
Accommodation and food services,1989,113.4
Accommodation and food services,1990,115.2
Accommodation and food services,1991,119.1
Accommodation and food services,1992,128.1
Accommodation and food services,1993,117.5
Accommodation and food services,1994,126.8
Accommodation and food services,1995,134.4
Accommodation and food services,1996,140
Accommodation and food services,1997,142.4
Accommodation and food services,1998,147
Accommodation and food services,1999,150
Accommodation and food services,2000,155.6
Accommodation and food services,2001,164
Accommodation and food services,2002,163
Accommodation and food services,2003,159.1
Accommodation and food services,2004,170
Accommodation and food services,2005,171.7
Accommodation and food services,2006,169.1
Accommodation and food services,2007,177.2
Accommodation and food services,2008,174
Accommodation and food services,2009,168.9
Accommodation and food services,2010,167.3
Accommodation and food services,2011,180
Accommodation and food services,2012,187.4
Accommodation and food services,2013,183.6
Accommodation and food services,2014,186.1
Accommodation and food services,2015,176.8
Accommodation and food services,2016,185.1
Accommodation and food services,2017,195.1
Accommodation and food services,2018,200.5
Accommodation and food services,2019,202.1
Accommodation and food services,2020,173.4
Accommodation and food services,2021,177.4
Accommodation and food services,2022,184.3
Accommodation and food services,2023,193.5
,,
Other services (except public administration),1976,41.5
Other services (except public administration),1977,42.9
Other services (except public administration),1978,46.2
Other services (except public administration),1979,50.2
Other services (except public administration),1980,55.6
Other services (except public administration),1981,60.1
Other services (except public administration),1982,56.1
Other services (except public administration),1983,61.7
Other services (except public administration),1984,60.6
Other services (except public administration),1985,63.1
Other services (except public administration),1986,68.7
Other services (except public administration),1987,75.3
Other services (except public administration),1988,74.1
Other services (except public administration),1989,76.7
Other services (except public administration),1990,75.6
Other services (except public administration),1991,74.7
Other services (except public administration),1992,80.6
Other services (except public administration),1993,93.5
Other services (except public administration),1994,91.5
Other services (except public administration),1995,89
Other services (except public administration),1996,90.7
Other services (except public administration),1997,90.5
Other services (except public administration),1998,92.3
Other services (except public administration),1999,105.6
Other services (except public administration),2000,98.3
Other services (except public administration),2001,98.6
Other services (except public administration),2002,96
Other services (except public administration),2003,93.9
Other services (except public administration),2004,92.7
Other services (except public administration),2005,88.4
Other services (except public administration),2006,87.5
Other services (except public administration),2007,86
Other services (except public administration),2008,94.6
Other services (except public administration),2009,96.2
Other services (except public administration),2010,98.6
Other services (except public administration),2011,98
Other services (except public administration),2012,110.3
Other services (except public administration),2013,104
Other services (except public administration),2014,101.4
Other services (except public administration),2015,106.9
Other services (except public administration),2016,108.2
Other services (except public administration),2017,114.6
Other services (except public administration),2018,121.7
Other services (except public administration),2019,119.2
Other services (except public administration),2020,99
Other services (except public administration),2021,108.9
Other services (except public administration),2022,101.4
Other services (except public administration),2023,110.3
,,
Public administration,1976,64.5
Public administration,1977,70.9
Public administration,1978,70.6
Public administration,1979,67.9
Public administration,1980,74.4
Public administration,1981,81.8
Public administration,1982,80.6
Public administration,1983,75.4
Public administration,1984,75
Public administration,1985,73.7
Public administration,1986,79
Public administration,1987,81.3
Public administration,1988,79.9
Public administration,1989,81.9
Public administration,1990,89.9
Public administration,1991,91.1
Public administration,1992,98.4
Public administration,1993,99.8
Public administration,1994,97.7
Public administration,1995,102.1
Public administration,1996,106.4
Public administration,1997,99.1
Public administration,1998,93.2
Public administration,1999,91.7
Public administration,2000,91.5
Public administration,2001,90.3
Public administration,2002,89.5
Public administration,2003,94.6
Public administration,2004,99.1
Public administration,2005,93.2
Public administration,2006,88.3
Public administration,2007,90.1
Public administration,2008,96.7
Public administration,2009,105.2
Public administration,2010,105.3
Public administration,2011,107.1
Public administration,2012,102.7
Public administration,2013,106.6
Public administration,2014,108.5
Public administration,2015,107.2
Public administration,2016,111.9
Public administration,2017,105.4
Public administration,2018,109
Public administration,2019,121.7
Public administration,2020,121
Public administration,2021,137.6
Public administration,2022,136.8
Public administration,2023,143.3
