Industry,Year,Employment
"Finance, insurance, real estate, rental and leasing",2016,219.5
"Finance, insurance, real estate, rental and leasing",2017,233
"Finance, insurance, real estate, rental and leasing",2018,237.8
"Finance, insurance, real estate, rental and leasing",2019,239.5
"Finance, insurance, real estate, rental and leasing",2020,242.2
"Finance, insurance, real estate, rental and leasing",2021,281.4
"Finance, insurance, real estate, rental and leasing",2022,278.8
"Finance, insurance, real estate, rental and leasing",2023,275
,,
Finance and insurance,1976,..
Finance and insurance,1977,..
Finance and insurance,1978,..
Finance and insurance,1979,..
Finance and insurance,1980,..
Finance and insurance,1981,..
Finance and insurance,1982,..
Finance and insurance,1983,..
Finance and insurance,1984,..
Finance and insurance,1985,..
Finance and insurance,1986,..
Finance and insurance,1987,134
Finance and insurance,1988,139.3
Finance and insurance,1989,134.5
Finance and insurance,1990,139.9
Finance and insurance,1991,141.5
Finance and insurance,1992,141.1
Finance and insurance,1993,140.5
Finance and insurance,1994,140.7
Finance and insurance,1995,144
Finance and insurance,1996,146.7
Finance and insurance,1997,145.8
Finance and insurance,1998,131.5
Finance and insurance,1999,133.3
Finance and insurance,2000,135.1
Finance and insurance,2001,138.4
Finance and insurance,2002,145.1
Finance and insurance,2003,134.9
Finance and insurance,2004,147.2
Finance and insurance,2005,148.7
Finance and insurance,2006,156.8
Finance and insurance,2007,165.5
Finance and insurance,2008,170.9
Finance and insurance,2009,171.9
Finance and insurance,2010,173.8
Finance and insurance,2011,170
Finance and insurance,2012,169.7
Finance and insurance,2013,171.6
Finance and insurance,2014,166.7
Finance and insurance,2015,174.8
Finance and insurance,2016,160.7
Finance and insurance,2017,178.3
Finance and insurance,2018,177.1
Finance and insurance,2019,181.8
Finance and insurance,2020,190.9
Finance and insurance,2021,217.8
Finance and insurance,2022,218.6
Finance and insurance,2023,212.9
,,
Real estate and rental and leasing,1976,..
Real estate and rental and leasing,1977,..
Real estate and rental and leasing,1978,..
Real estate and rental and leasing,1979,..
Real estate and rental and leasing,1980,..
Real estate and rental and leasing,1981,..
Real estate and rental and leasing,1982,..
Real estate and rental and leasing,1983,..
Real estate and rental and leasing,1984,..
Real estate and rental and leasing,1985,..
Real estate and rental and leasing,1986,..
Real estate and rental and leasing,1987,45.2
Real estate and rental and leasing,1988,43.7
Real estate and rental and leasing,1989,50.8
Real estate and rental and leasing,1990,45.2
Real estate and rental and leasing,1991,48
Real estate and rental and leasing,1992,46.4
Real estate and rental and leasing,1993,48.2
Real estate and rental and leasing,1994,49.2
Real estate and rental and leasing,1995,49.4
Real estate and rental and leasing,1996,50.3
Real estate and rental and leasing,1997,49
Real estate and rental and leasing,1998,47
Real estate and rental and leasing,1999,42
Real estate and rental and leasing,2000,45.7
Real estate and rental and leasing,2001,43.8
Real estate and rental and leasing,2002,46.3
Real estate and rental and leasing,2003,50.8
Real estate and rental and leasing,2004,52
Real estate and rental and leasing,2005,55.2
Real estate and rental and leasing,2006,54.3
Real estate and rental and leasing,2007,57.2
Real estate and rental and leasing,2008,58.5
Real estate and rental and leasing,2009,55.9
Real estate and rental and leasing,2010,54.8
Real estate and rental and leasing,2011,63.6
Real estate and rental and leasing,2012,59.9
Real estate and rental and leasing,2013,54.4
Real estate and rental and leasing,2014,61.7
Real estate and rental and leasing,2015,46.4
Real estate and rental and leasing,2016,58.8
Real estate and rental and leasing,2017,54.7
Real estate and rental and leasing,2018,60.6
Real estate and rental and leasing,2019,57.7
Real estate and rental and leasing,2020,51.2
Real estate and rental and leasing,2021,63.6
Real estate and rental and leasing,2022,60.2
Real estate and rental and leasing,2023,62.1
,,
"Professional, scientific and technical services",1976,66.3
"Professional, scientific and technical services",1977,66.3
"Professional, scientific and technical services",1978,69.6
"Professional, scientific and technical services",1979,76.5
"Professional, scientific and technical services",1980,73.8
"Professional, scientific and technical services",1981,81.7
"Professional, scientific and technical services",1982,83.2
"Professional, scientific and technical services",1983,85
"Professional, scientific and technical services",1984,90.5
"Professional, scientific and technical services",1985,100.1
"Professional, scientific and technical services",1986,99
"Professional, scientific and technical services",1987,107.6
"Professional, scientific and technical services",1988,113.6
"Professional, scientific and technical services",1989,116.1
"Professional, scientific and technical services",1990,115.1
"Professional, scientific and technical services",1991,126.5
"Professional, scientific and technical services",1992,121.5
"Professional, scientific and technical services",1993,127.7
"Professional, scientific and technical services",1994,132
"Professional, scientific and technical services",1995,141
"Professional, scientific and technical services",1996,146.4
"Professional, scientific and technical services",1997,160.7
"Professional, scientific and technical services",1998,183.7
"Professional, scientific and technical services",1999,196.2
"Professional, scientific and technical services",2000,195.1
"Professional, scientific and technical services",2001,204.4
"Professional, scientific and technical services",2002,207
"Professional, scientific and technical services",2003,211.6
"Professional, scientific and technical services",2004,222
"Professional, scientific and technical services",2005,223.8
"Professional, scientific and technical services",2006,230.4
"Professional, scientific and technical services",2007,252.4
"Professional, scientific and technical services",2008,261.7
"Professional, scientific and technical services",2009,267.8
"Professional, scientific and technical services",2010,286.9
"Professional, scientific and technical services",2011,291
"Professional, scientific and technical services",2012,295.3
"Professional, scientific and technical services",2013,305.4
"Professional, scientific and technical services",2014,301.5
"Professional, scientific and technical services",2015,311.1
"Professional, scientific and technical services",2016,299.7
"Professional, scientific and technical services",2017,313.6
"Professional, scientific and technical services",2018,325.7
"Professional, scientific and technical services",2019,347.1
"Professional, scientific and technical services",2020,342.8
"Professional, scientific and technical services",2021,363.4
"Professional, scientific and technical services",2022,375
"Professional, scientific and technical services",2023,377.2
,,
"Business, building and other support services ",1976,38.9
"Business, building and other support services ",1977,40.3
"Business, building and other support services ",1978,46.2
"Business, building and other support services ",1979,49.1
"Business, building and other support services ",1980,46
"Business, building and other support services ",1981,45.6
"Business, building and other support services ",1982,44.2
"Business, building and other support services ",1983,44.9
"Business, building and other support services ",1984,54.4
"Business, building and other support services ",1985,63
"Business, building and other support services ",1986,66.2
"Business, building and other support services ",1987,62
"Business, building and other support services ",1988,66.7
"Business, building and other support services ",1989,68.1
"Business, building and other support services ",1990,71
"Business, building and other support services ",1991,67.6
"Business, building and other support services ",1992,67.1
"Business, building and other support services ",1993,69.6
"Business, building and other support services ",1994,76.3
"Business, building and other support services ",1995,87
"Business, building and other support services ",1996,91.2
"Business, building and other support services ",1997,88
"Business, building and other support services ",1998,100.3
"Business, building and other support services ",1999,100.1
"Business, building and other support services ",2000,107
"Business, building and other support services ",2001,110
"Business, building and other support services ",2002,125.7
"Business, building and other support services ",2003,116.3
"Business, building and other support services ",2004,115.2
"Business, building and other support services ",2005,128.6
"Business, building and other support services ",2006,140.3
"Business, building and other support services ",2007,151.7
"Business, building and other support services ",2008,142
"Business, building and other support services ",2009,145.5
"Business, building and other support services ",2010,147.5
"Business, building and other support services ",2011,146.4
"Business, building and other support services ",2012,152.6
"Business, building and other support services ",2013,153.1
"Business, building and other support services ",2014,152.7
"Business, building and other support services ",2015,163.4
"Business, building and other support services ",2016,178.8
"Business, building and other support services ",2017,186.2
"Business, building and other support services ",2018,192.1
"Business, building and other support services ",2019,179.7
"Business, building and other support services ",2020,159.2
"Business, building and other support services ",2021,159
"Business, building and other support services ",2022,171.1
"Business, building and other support services ",2023,173.7
,,
Educational services,1976,182
Educational services,1977,190.2
Educational services,1978,184
Educational services,1979,190.5
Educational services,1980,187.8
Educational services,1981,192.8
Educational services,1982,187
Educational services,1983,184.8
Educational services,1984,184
Educational services,1985,185.5
Educational services,1986,185.7
Educational services,1987,193.6
Educational services,1988,201.1
Educational services,1989,201.8
Educational services,1990,201.3
Educational services,1991,197.3
Educational services,1992,208.2
Educational services,1993,208
Educational services,1994,216.9
Educational services,1995,222.3
Educational services,1996,226.1
Educational services,1997,219.4
Educational services,1998,229.9
Educational services,1999,231.4
Educational services,2000,220.5
Educational services,2001,224.3
Educational services,2002,235.9
Educational services,2003,246.1
Educational services,2004,236.9
Educational services,2005,244.1
Educational services,2006,258
Educational services,2007,256.9
Educational services,2008,249.6
Educational services,2009,252.7
Educational services,2010,263.5
Educational services,2011,262.5
Educational services,2012,278.7
Educational services,2013,275.8
Educational services,2014,268
Educational services,2015,275.2
Educational services,2016,279.2
Educational services,2017,283.5
Educational services,2018,281.2
Educational services,2019,288
Educational services,2020,306.7
Educational services,2021,354.7
Educational services,2022,339.2
Educational services,2023,341
,,
Health care and social assistance,1976,207.6
Health care and social assistance,1977,214.8
Health care and social assistance,1978,222.8
Health care and social assistance,1979,234.5
Health care and social assistance,1980,253.6
Health care and social assistance,1981,261.1
Health care and social assistance,1982,256.3
Health care and social assistance,1983,261.6
Health care and social assistance,1984,263.8
Health care and social assistance,1985,277.1
Health care and social assistance,1986,286.1
Health care and social assistance,1987,303.8
Health care and social assistance,1988,303.1
Health care and social assistance,1989,312.1
Health care and social assistance,1990,326.5
Health care and social assistance,1991,333.7
Health care and social assistance,1992,339.5
Health care and social assistance,1993,342.5
Health care and social assistance,1994,342.1
Health care and social assistance,1995,349.4
Health care and social assistance,1996,343.8
Health care and social assistance,1997,330.8
Health care and social assistance,1998,331.9
Health care and social assistance,1999,351.2
Health care and social assistance,2000,375.8
Health care and social assistance,2001,388
Health care and social assistance,2002,410
Health care and social assistance,2003,425.9
Health care and social assistance,2004,438.2
Health care and social assistance,2005,440.6
Health care and social assistance,2006,439.3
Health care and social assistance,2007,455.3
Health care and social assistance,2008,477.7
Health care and social assistance,2009,491.6
Health care and social assistance,2010,510.2
Health care and social assistance,2011,516.3
Health care and social assistance,2012,528.8
Health care and social assistance,2013,550.8
Health care and social assistance,2014,561.3
Health care and social assistance,2015,563.3
Health care and social assistance,2016,557.8
Health care and social assistance,2017,560.1
Health care and social assistance,2018,582.8
Health care and social assistance,2019,604.4
Health care and social assistance,2020,580
Health care and social assistance,2021,580.5
Health care and social assistance,2022,603
Health care and social assistance,2023,602.9
,,
"Information, culture and recreation",1976,79.4
"Information, culture and recreation",1977,88.7
"Information, culture and recreation",1978,88
"Information, culture and recreation",1979,92.4
"Information, culture and recreation",1980,91
"Information, culture and recreation",1981,92.6
"Information, culture and recreation",1982,94.7
"Information, culture and recreation",1983,95.9
"Information, culture and recreation",1984,92
"Information, culture and recreation",1985,98
"Information, culture and recreation",1986,97.8
"Information, culture and recreation",1987,112.2
"Information, culture and recreation",1988,109.2
"Information, culture and recreation",1989,110.9
"Information, culture and recreation",1990,113.2
"Information, culture and recreation",1991,110.3
"Information, culture and recreation",1992,107
"Information, culture and recreation",1993,108.8
"Information, culture and recreation",1994,111.3
"Information, culture and recreation",1995,113.6
"Information, culture and recreation",1996,125.8
"Information, culture and recreation",1997,131
"Information, culture and recreation",1998,133.3
"Information, culture and recreation",1999,140.3
"Information, culture and recreation",2000,145
"Information, culture and recreation",2001,158.2
"Information, culture and recreation",2002,157.3
"Information, culture and recreation",2003,161.6
"Information, culture and recreation",2004,164.1
"Information, culture and recreation",2005,163.2
"Information, culture and recreation",2006,161.4
"Information, culture and recreation",2007,163.8
"Information, culture and recreation",2008,167.2
"Information, culture and recreation",2009,166.3
"Information, culture and recreation",2010,171.7
"Information, culture and recreation",2011,167.2
"Information, culture and recreation",2012,175.9
"Information, culture and recreation",2013,176.6
"Information, culture and recreation",2014,185.2
"Information, culture and recreation",2015,172
"Information, culture and recreation",2016,178.2
"Information, culture and recreation",2017,176.8
"Information, culture and recreation",2018,178.7
"Information, culture and recreation",2019,180.3
"Information, culture and recreation",2020,157
"Information, culture and recreation",2021,156.1
"Information, culture and recreation",2022,185.9
"Information, culture and recreation",2023,213.5
,,
Accommodation and food services,1976,111.1
Accommodation and food services,1977,116.4
Accommodation and food services,1978,120.8
Accommodation and food services,1979,137.8
Accommodation and food services,1980,149
Accommodation and food services,1981,150.1
Accommodation and food services,1982,149
Accommodation and food services,1983,157.8
Accommodation and food services,1984,151.7
Accommodation and food services,1985,157.7
Accommodation and food services,1986,171.4
Accommodation and food services,1987,175.9
Accommodation and food services,1988,170.4
Accommodation and food services,1989,170.6
Accommodation and food services,1990,179.8
Accommodation and food services,1991,178.2
Accommodation and food services,1992,177.2
Accommodation and food services,1993,183.2
Accommodation and food services,1994,183
Accommodation and food services,1995,181
Accommodation and food services,1996,180.8
Accommodation and food services,1997,188.7
Accommodation and food services,1998,203.3
Accommodation and food services,1999,196.4
Accommodation and food services,2000,202.7
Accommodation and food services,2001,205.3
Accommodation and food services,2002,203.9
Accommodation and food services,2003,213.3
Accommodation and food services,2004,207.7
Accommodation and food services,2005,216.4
Accommodation and food services,2006,219.8
Accommodation and food services,2007,237.3
Accommodation and food services,2008,252
Accommodation and food services,2009,238.2
Accommodation and food services,2010,249.9
Accommodation and food services,2011,261.2
Accommodation and food services,2012,258.2
Accommodation and food services,2013,252.5
Accommodation and food services,2014,266
Accommodation and food services,2015,277.7
Accommodation and food services,2016,280.8
Accommodation and food services,2017,279.3
Accommodation and food services,2018,275.6
Accommodation and food services,2019,260
Accommodation and food services,2020,186.6
Accommodation and food services,2021,180.6
Accommodation and food services,2022,204
Accommodation and food services,2023,237.7
,,
Other services (except public administration),1976,128
Other services (except public administration),1977,126.5
Other services (except public administration),1978,131.8
Other services (except public administration),1979,129
Other services (except public administration),1980,134.3
Other services (except public administration),1981,142.5
Other services (except public administration),1982,138
Other services (except public administration),1983,143.6
Other services (except public administration),1984,155.6
Other services (except public administration),1985,157.5
Other services (except public administration),1986,155.6
Other services (except public administration),1987,165.2
Other services (except public administration),1988,162.5
Other services (except public administration),1989,164.8
Other services (except public administration),1990,156.7
Other services (except public administration),1991,147.5
Other services (except public administration),1992,148.7
Other services (except public administration),1993,155.7
Other services (except public administration),1994,163
Other services (except public administration),1995,155.5
Other services (except public administration),1996,154.2
Other services (except public administration),1997,163.9
Other services (except public administration),1998,169.6
Other services (except public administration),1999,175.1
Other services (except public administration),2000,165.7
Other services (except public administration),2001,154.4
Other services (except public administration),2002,163.9
Other services (except public administration),2003,165.2
Other services (except public administration),2004,169
Other services (except public administration),2005,161.3
Other services (except public administration),2006,160.2
Other services (except public administration),2007,172.5
Other services (except public administration),2008,178.1
Other services (except public administration),2009,178.6
Other services (except public administration),2010,170.1
Other services (except public administration),2011,172.4
Other services (except public administration),2012,183.9
Other services (except public administration),2013,182.1
Other services (except public administration),2014,175.5
Other services (except public administration),2015,153.1
Other services (except public administration),2016,163.8
Other services (except public administration),2017,174.3
Other services (except public administration),2018,175
Other services (except public administration),2019,179.5
Other services (except public administration),2020,152.6
Other services (except public administration),2021,159.1
Other services (except public administration),2022,165
Other services (except public administration),2023,182.5
,,
Public administration,1976,158.2
Public administration,1977,169.4
Public administration,1978,175
Public administration,1979,175.3
Public administration,1980,176.7
Public administration,1981,184.3
Public administration,1982,175.1
Public administration,1983,186
Public administration,1984,194.8
Public administration,1985,197.4
Public administration,1986,200.9
Public administration,1987,188.7
Public administration,1988,192.5
Public administration,1989,198.7
Public administration,1990,212.5
Public administration,1991,217.6
Public administration,1992,219.9
Public administration,1993,223.7
Public administration,1994,208.6
Public administration,1995,201.1
Public administration,1996,199
Public administration,1997,202.7
Public administration,1998,199.1
Public administration,1999,203.3
Public administration,2000,208.1
Public administration,2001,215
Public administration,2002,213.3
Public administration,2003,211.6
Public administration,2004,216.6
Public administration,2005,215.9
Public administration,2006,214.5
Public administration,2007,211.2
Public administration,2008,218
Public administration,2009,222.7
Public administration,2010,224.8
Public administration,2011,223
Public administration,2012,221.9
Public administration,2013,216.6
Public administration,2014,214.7
Public administration,2015,224.8
Public administration,2016,219.9
Public administration,2017,233.7
Public administration,2018,242.9
Public administration,2019,252.6
Public administration,2020,240.2
Public administration,2021,263.8
Public administration,2022,276.7
Public administration,2023,286.4
